Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Andreas Christensen,2223,dk DEN,Denmark,DF,Centre-Back,26,23,22,1760.0,19.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.5,18.0,91.0,5.0,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08,10.0,5.0,50.0,0.51,0.26,0.1,0.2,12.2,0.0,0.1,0.0,0.0,1416.0,1507.0,94.0,25804.0,8685.0,549.0,580.0,94.7,740.0,761.0,97.2,113.0,142.0,79.6,0.9,0.5,6.0,114.0,4.0,0.0,1445.0,62.0,3.0,14.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.77,15.0,0.0,0.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,9.0,11.0,0.0,10.0,62.5,6.0,2.0,21.0,41.0,47.0,0.0,1652.0,127.0,13.0,0.0,0.0,2.0,100.0,1170.0,0.0,10.0,1.0,1257.0,40000000.0,FC Barcelona
Andreas Christensen,2324,dk DEN,Denmark,"DF,MF",Centre-Back,27,30,27,1979.0,22.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,1.1,2.2,24.0,117.0,6.0,0.09,0.09,0.18,0.09,0.18,0.05,0.05,0.1,0.05,0.1,12.0,4.0,33.3,0.55,0.18,0.17,0.5,13.0,0.0,0.09,1.0,1.0,1480.0,1569.0,94.3,25124.0,8496.0,669.0,699.0,95.7,700.0,724.0,96.7,87.0,108.0,80.6,0.8,0.9,7.0,116.0,1.0,0.0,1514.0,55.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,1.27,25.0,0.0,0.0,0.0,1.0,3.0,0.14,2.0,0.0,0.0,1.0,0.0,0.0,23.0,14.0,7.0,14.0,2.0,16.0,57.1,12.0,13.0,21.0,44.0,41.0,0.0,1723.0,111.0,18.0,3.0,50.0,3.0,50.0,1101.0,1.0,6.0,9.0,1324.0,40000000.0,FC Barcelona
Andreas Christensen,2425,dk DEN,,DF,,28,5,2,254.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,1.0,0.0,0.0,0.35,0.0,0.0,,12.3,0.0,0.02,0.0,0.0,202.0,220.0,91.8,3226.0,1247.0,97.0,101.0,96.0,93.0,98.0,94.9,9.0,13.0,69.2,0.1,0.0,1.0,23.0,0.0,0.0,218.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,4.0,100.0,0.0,2.0,4.0,10.0,9.0,0.0,246.0,14.0,1.0,0.0,,0.0,,163.0,0.0,1.0,0.0,181.0,,
Andres Cuenca,2425,es ESP,,DF,,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ansu Fati,2223,es ESP,Spain,FW,Left Winger,19,36,12,1393.0,15.5,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,9.1,9.1,1.7,10.7,47.0,48.0,178.0,0.45,0.19,0.65,0.45,0.65,0.59,0.11,0.69,0.59,0.69,61.0,18.0,29.5,3.94,1.16,0.11,0.39,15.0,3.0,0.16,-2.1,-2.1,509.0,609.0,83.6,6451.0,1024.0,359.0,398.0,90.2,114.0,136.0,83.8,18.0,23.0,78.3,2.3,1.3,16.0,23.0,19.0,1.0,590.0,14.0,1.0,3.0,9.0,3.0,5.0,1.0,0.0,0.0,5.0,21.0,51.0,3.3,36.0,1.0,8.0,0.0,1.0,8.0,0.52,5.0,0.0,1.0,2.0,0.0,0.0,16.0,9.0,8.0,4.0,4.0,5.0,27.8,13.0,19.0,5.0,21.0,6.0,0.0,806.0,10.0,128.0,23.0,48.9,21.0,44.7,557.0,31.0,35.0,30.0,640.0,35000000.0,FC Barcelona
Ansu Fati,2324,es ESP,Spain,"MF,FW",Left Winger,20,3,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.34,1.34,1.34,7.0,1.0,14.3,12.6,1.8,0.0,0.0,18.6,0.0,0.11,-0.7,-0.7,24.0,28.0,85.7,322.0,87.0,15.0,15.0,100.0,7.0,9.0,77.8,1.0,1.0,100.0,0.1,0.0,0.0,2.0,1.0,0.0,25.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,5.0,1.0,33.3,1.0,33.3,32.0,2.0,1.0,1.0,35.0,25000000.0,FC Barcelona
Ansu Fati,2425,es ESP,,FW,,21,6,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.1,7.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.44,0.38,0.44,12.0,5.0,41.7,4.64,1.93,0.0,0.0,17.1,0.0,0.08,-1.0,-1.0,104.0,125.0,83.2,1100.0,142.0,76.0,83.0,91.6,18.0,23.0,78.3,1.0,3.0,33.3,0.4,-0.2,4.0,3.0,5.0,0.0,119.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,11.0,4.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,50.0,1.0,1.0,1.0,5.0,0.0,1.0,170.0,0.0,22.0,5.0,45.5,5.0,45.5,107.0,4.0,10.0,4.0,134.0,,
Arnau Tenas,2223,es ESP,Spain,GK,Goalkeeper,21,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,FC Barcelona
Chadi Riad,2223,ma MAR,Morocco,MF,Centre-Back,19,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,1.0,1.0,100.0,7.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,500000.0,FC Barcelona
Dani Olmo,2425,es ESP,,"MF,FW",,26,25,13,1212.0,13.5,10.0,3.0,13.0,8.0,2.0,2.0,1.0,0.0,6.5,4.9,3.0,7.9,33.0,81.0,97.0,0.74,0.22,0.97,0.59,0.82,0.48,0.22,0.7,0.37,0.59,40.0,15.0,37.5,2.97,1.11,0.2,0.53,18.1,1.0,0.12,3.5,3.1,520.0,641.0,81.1,7634.0,2216.0,306.0,342.0,89.5,152.0,183.0,83.1,33.0,47.0,70.2,3.7,0.0,26.0,49.0,29.0,1.0,611.0,28.0,11.0,6.0,21.0,0.0,11.0,6.0,2.0,0.0,2.0,18.0,66.0,4.9,46.0,2.0,7.0,5.0,1.0,12.0,0.89,3.0,1.0,3.0,1.0,4.0,0.0,16.0,11.0,8.0,5.0,3.0,4.0,28.6,10.0,3.0,3.0,19.0,11.0,1.0,797.0,18.0,77.0,23.0,51.1,17.0,37.8,505.0,7.0,35.0,26.0,662.0,,
