Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Gerard Moreno,2425,es ESP,Spain,FW,Centre-Forward,32,17,6,721.0,8.0,3.0,2.0,5.0,0.0,3.0,3.0,0.0,0.0,4.2,1.8,3.6,5.5,19.0,53.0,60.0,0.37,0.25,0.62,0.0,0.25,0.53,0.45,0.98,0.23,0.69,23.0,9.0,39.1,2.87,1.12,0.0,0.0,18.2,0.0,0.08,-1.2,-1.8,235.0,305.0,77.0,4192.0,1161.0,109.0,127.0,85.8,94.0,109.0,86.2,27.0,43.0,62.8,1.9,-1.6,17.0,30.0,15.0,2.0,289.0,12.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,39.0,4.87,31.0,0.0,2.0,2.0,1.0,4.0,0.5,2.0,0.0,0.0,1.0,1.0,0.0,7.0,4.0,3.0,2.0,2.0,3.0,25.0,9.0,0.0,2.0,9.0,8.0,0.0,404.0,8.0,48.0,18.0,58.1,13.0,41.9,243.0,9.0,17.0,9.0,324.0,4000000.0,Villarreal CF
Gerónimo Rulli,2223,ar ARG,Argentina,GK,Goalkeeper,30,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,464.0,543.0,85.5,11876.0,7752.0,82.0,83.0,98.8,270.0,271.0,99.6,109.0,184.0,59.2,0.0,0.0,0.0,6.0,0.0,0.0,419.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,6.0,2.0,579.0,476.0,0.0,0.0,,0.0,,335.0,0.0,0.0,0.0,283.0,10000000.0,Villarreal CF
Giovani Lo Celso,2223,ar ARG,Argentina,"MF,FW",Attacking Midfield,26,22,14,1126.0,12.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,3.3,5.6,35.0,97.0,70.0,0.16,0.24,0.4,0.16,0.4,0.19,0.26,0.45,0.19,0.45,30.0,7.0,23.3,2.4,0.56,0.07,0.29,19.8,3.0,0.08,-0.4,-0.4,578.0,694.0,83.3,9815.0,2691.0,294.0,331.0,88.8,191.0,225.0,84.9,72.0,92.0,78.3,3.1,-0.3,31.0,51.0,29.0,1.0,643.0,47.0,11.0,17.0,31.0,7.0,27.0,17.0,0.0,0.0,4.0,14.0,60.0,4.79,45.0,4.0,2.0,5.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,7.0,15.0,10.0,12.0,57.1,9.0,12.0,6.0,38.0,5.0,0.0,854.0,10.0,42.0,22.0,46.8,15.0,31.9,555.0,10.0,31.0,23.0,651.0,14000000.0,Villarreal CF
Gonçalo Guedes,2324,pt POR,,"FW,MF",,26,17,9,951.0,10.6,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,1.5,3.8,38.0,50.0,88.0,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36,26.0,8.0,30.8,2.46,0.76,0.12,0.38,19.6,0.0,0.09,0.7,0.7,255.0,333.0,76.6,4075.0,1057.0,136.0,159.0,85.5,98.0,121.0,81.0,16.0,28.0,57.1,1.1,0.5,19.0,19.0,23.0,8.0,306.0,23.0,0.0,3.0,27.0,1.0,8.0,1.0,1.0,0.0,4.0,11.0,40.0,3.79,29.0,1.0,4.0,1.0,1.0,4.0,0.38,3.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,2.0,3.0,2.0,28.6,5.0,8.0,2.0,8.0,3.0,0.0,434.0,6.0,42.0,10.0,66.7,5.0,33.3,264.0,10.0,33.0,12.0,331.0,,
Haissem Hassan,2223,fr FRA,France,"FW,MF",Right Winger,20,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,15.0,20.0,75.0,292.0,38.0,6.0,8.0,75.0,7.0,9.0,77.8,2.0,2.0,100.0,0.0,0.0,1.0,3.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,2.0,50.0,1.0,25.0,21.0,1.0,2.0,0.0,21.0,1500000.0,Villarreal CF
Iker Álvarez,2223,ad AND,Andorra,GK,Goalkeeper,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,Villarreal CF
Iker Álvarez,2324,ad AND,,GK,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iker Álvarez,2425,ad AND,,GK,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilias Akhomach,2324,ma MAR,,"MF,FW",,19,31,17,1511.0,16.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.2,3.2,2.6,5.7,68.0,45.0,160.0,0.12,0.12,0.24,0.12,0.24,0.19,0.15,0.34,0.19,0.34,30.0,7.0,23.3,1.79,0.42,0.07,0.29,18.1,0.0,0.11,-1.2,-1.2,372.0,481.0,77.3,5109.0,1318.0,239.0,275.0,86.9,101.0,133.0,75.9,14.0,28.0,50.0,2.5,-0.6,21.0,20.0,24.0,6.0,464.0,14.0,4.0,2.0,29.0,5.0,4.0,1.0,1.0,0.0,3.0,14.0,57.0,3.4,34.0,2.0,13.0,5.0,1.0,3.0,0.18,2.0,0.0,1.0,0.0,0.0,0.0,36.0,21.0,11.0,16.0,9.0,10.0,50.0,10.0,8.0,13.0,49.0,13.0,0.0,745.0,12.0,70.0,57.0,44.5,59.0,46.1,491.0,27.0,49.0,36.0,551.0,,
Ilias Akhomach,2425,ma MAR,Morocco,"MF,FW",Right Winger,20,11,7,584.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.0,1.6,30.0,12.0,64.0,0.15,0.0,0.15,0.15,0.15,0.09,0.15,0.23,0.09,0.23,17.0,6.0,35.3,2.62,0.92,0.06,0.17,23.3,0.0,0.03,0.4,0.4,136.0,185.0,73.5,2161.0,534.0,76.0,88.0,86.4,46.0,63.0,73.0,8.0,14.0,57.1,1.7,-1.0,9.0,5.0,8.0,2.0,177.0,7.0,1.0,2.0,18.0,2.0,3.0,2.0,0.0,0.0,1.0,7.0,29.0,4.38,17.0,0.0,5.0,6.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,4.0,4.0,4.0,6.0,50.0,6.0,8.0,3.0,15.0,13.0,0.0,293.0,8.0,29.0,19.0,44.2,17.0,39.5,200.0,20.0,15.0,10.0,209.0,15000000.0,Villarreal CF
Johan Mojica,2223,co COL,Colombia,DF,Left-Back,29,17,5,642.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.9,27.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13,2.0,1.0,50.0,0.28,0.14,0.0,0.0,27.1,0.0,0.03,-0.1,-0.1,318.0,395.0,80.5,5334.0,1393.0,150.0,164.0,91.5,133.0,153.0,86.9,27.0,45.0,60.0,1.0,-0.9,9.0,18.0,3.0,3.0,329.0,63.0,0.0,0.0,40.0,51.0,4.0,1.0,2.0,0.0,3.0,16.0,13.0,1.82,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,3.0,1.0,5.0,55.6,4.0,5.0,4.0,17.0,14.0,1.0,458.0,17.0,9.0,6.0,42.9,6.0,42.9,286.0,5.0,10.0,5.0,276.0,3000000.0,Villarreal CF
Jorge Cuenca,2223,es ESP,Spain,DF,Centre-Back,22,10,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,7.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,4.0,0.0,0.0,0.71,0.0,0.0,,10.9,0.0,0.11,-0.4,-0.4,334.0,384.0,87.0,6357.0,2355.0,111.0,119.0,93.3,191.0,204.0,93.6,28.0,51.0,54.9,0.2,-0.1,1.0,21.0,2.0,0.0,366.0,17.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.89,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,0.0,4.0,57.1,3.0,2.0,6.0,15.0,44.0,0.0,461.0,65.0,5.0,0.0,,0.0,,280.0,0.0,2.0,0.0,308.0,5000000.0,Villarreal CF
Jorge Cuenca,2324,es ESP,,DF,,23,29,21,1963.0,21.8,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.2,1.2,0.2,1.5,11.0,78.0,30.0,0.14,0.05,0.18,0.14,0.18,0.06,0.01,0.07,0.06,0.07,20.0,7.0,35.0,0.92,0.32,0.15,0.43,11.7,0.0,0.06,1.8,1.8,957.0,1150.0,83.2,17344.0,6301.0,367.0,388.0,94.6,515.0,579.0,88.9,65.0,154.0,42.2,0.8,0.8,6.0,62.0,10.0,6.0,1035.0,111.0,0.0,16.0,13.0,41.0,0.0,0.0,0.0,0.0,4.0,9.0,15.0,0.69,12.0,0.0,2.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,26.0,10.0,6.0,19.0,63.3,11.0,11.0,21.0,63.0,114.0,0.0,1418.0,230.0,25.0,8.0,57.1,6.0,42.9,668.0,2.0,10.0,4.0,861.0,,
José Luis Morales,2223,es ESP,Spain,"FW,MF",Centre-Forward,35,29,11,1211.0,13.5,7.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,6.5,6.5,1.6,8.2,40.0,15.0,92.0,0.52,0.0,0.52,0.52,0.52,0.49,0.12,0.61,0.49,0.61,41.0,21.0,51.2,3.05,1.56,0.17,0.33,14.7,0.0,0.17,0.5,0.5,181.0,258.0,70.2,2380.0,486.0,121.0,150.0,80.7,46.0,66.0,69.7,7.0,11.0,63.6,1.0,-1.6,9.0,4.0,10.0,2.0,237.0,18.0,2.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,3.0,14.0,29.0,2.16,19.0,0.0,5.0,1.0,0.0,4.0,0.3,2.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,1.0,2.0,4.0,5.0,29.4,12.0,11.0,2.0,9.0,2.0,0.0,402.0,2.0,79.0,18.0,35.3,27.0,52.9,233.0,26.0,24.0,11.0,283.0,3000000.0,Villarreal CF
José Luis Morales,2324,es ESP,,"FW,MF",,36,29,8,1048.0,11.6,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,5.6,5.6,0.6,6.1,29.0,17.0,79.0,0.6,0.0,0.6,0.6,0.6,0.48,0.05,0.52,0.48,0.52,26.0,12.0,46.2,2.23,1.03,0.27,0.58,13.3,0.0,0.21,1.4,1.4,154.0,214.0,72.0,2424.0,530.0,93.0,111.0,83.8,47.0,69.0,68.1,12.0,17.0,70.6,0.8,-0.6,4.0,10.0,3.0,1.0,204.0,7.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,24.0,2.06,15.0,0.0,3.0,1.0,0.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,3.0,23.1,10.0,8.0,7.0,12.0,4.0,0.0,337.0,10.0,44.0,9.0,28.1,22.0,68.8,203.0,19.0,25.0,13.0,243.0,,
Juan Bernat,2425,es ESP,,"DF,MF",,31,10,1,212.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,4.0,8.0,23.0,0.0,0.42,0.42,0.0,0.42,0.12,0.17,0.29,0.12,0.29,2.0,1.0,50.0,0.85,0.42,0.0,0.0,17.6,0.0,0.14,-0.3,-0.3,101.0,130.0,77.7,1479.0,244.0,54.0,61.0,88.5,45.0,53.0,84.9,1.0,6.0,16.7,0.4,0.6,4.0,4.0,1.0,1.0,110.0,18.0,0.0,0.0,9.0,14.0,2.0,1.0,1.0,0.0,2.0,4.0,8.0,3.4,7.0,0.0,0.0,0.0,0.0,1.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,1.0,1.0,4.0,80.0,1.0,2.0,1.0,10.0,4.0,0.0,160.0,10.0,13.0,3.0,37.5,5.0,62.5,83.0,1.0,3.0,2.0,100.0,,
Juan Foyth,2223,ar ARG,Argentina,DF,Right-Back,24,24,22,1958.0,21.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.6,2.7,47.0,100.0,18.0,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,14.0,4.0,28.6,0.64,0.18,0.07,0.25,13.7,0.0,0.08,-0.1,-0.1,1116.0,1276.0,87.5,18588.0,7017.0,571.0,619.0,92.2,438.0,480.0,91.3,91.0,132.0,68.9,1.4,-1.6,13.0,90.0,13.0,3.0,1058.0,211.0,4.0,14.0,10.0,170.0,0.0,0.0,0.0,0.0,7.0,13.0,29.0,1.33,28.0,1.0,0.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,73.0,48.0,49.0,22.0,2.0,41.0,71.9,16.0,21.0,20.0,93.0,68.0,0.0,1545.0,109.0,21.0,27.0,56.3,18.0,37.5,778.0,1.0,21.0,15.0,895.0,25000000.0,Villarreal CF
Juan Foyth,2324,ar ARG,,DF,,25,12,12,1062.0,11.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,1.3,19.0,51.0,28.0,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11,6.0,2.0,33.3,0.51,0.17,0.17,0.5,12.8,0.0,0.07,0.6,0.6,565.0,690.0,81.9,9309.0,3470.0,290.0,320.0,90.6,226.0,270.0,83.7,40.0,66.0,60.6,0.9,0.1,5.0,50.0,7.0,2.0,579.0,109.0,1.0,5.0,18.0,94.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,1.02,9.0,1.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,18.0,8.0,0.0,12.0,44.4,15.0,13.0,12.0,38.0,44.0,0.0,827.0,69.0,16.0,20.0,74.1,6.0,22.2,426.0,3.0,17.0,7.0,494.0,,
Juan Foyth,2425,ar ARG,Argentina,DF,Right-Back,26,19,17,1517.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.4,2.4,0.3,2.8,13.0,65.0,11.0,0.06,0.0,0.06,0.06,0.06,0.14,0.02,0.16,0.14,0.16,17.0,5.0,29.4,1.01,0.3,0.06,0.2,11.8,0.0,0.14,-1.4,-1.4,838.0,963.0,87.0,15860.0,6523.0,299.0,320.0,93.4,436.0,476.0,91.6,88.0,139.0,63.3,0.9,-0.3,7.0,53.0,8.0,2.0,864.0,98.0,3.0,6.0,4.0,35.0,0.0,0.0,0.0,0.0,1.0,8.0,20.0,1.19,19.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,15.0,6.0,4.0,11.0,68.8,5.0,9.0,19.0,44.0,119.0,3.0,1190.0,199.0,21.0,4.0,44.4,4.0,44.4,607.0,0.0,11.0,2.0,727.0,15000000.0,Villarreal CF
