Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Giovani Lo Celso,2223,ARG,Argentina,"MF,FW",Attacking Midfield,26,22,14,1126.0,12.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,3.3,5.6,35.0,97.0,70.0,0.16,0.24,0.4,0.16,0.4,0.19,0.26,0.45,0.19,0.45,30.0,7.0,23.3,2.4,0.56,0.07,0.29,19.8,3.0,0.08,-0.4,-0.4,578.0,694.0,83.3,9815.0,2691.0,294.0,331.0,88.8,191.0,225.0,84.9,72.0,92.0,78.3,3.1,-0.3,31.0,51.0,29.0,1.0,643.0,47.0,11.0,17.0,31.0,7.0,27.0,17.0,0.0,0.0,4.0,14.0,60.0,4.79,45.0,4.0,2.0,5.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,7.0,15.0,10.0,12.0,57.1,9.0,12.0,6.0,38.0,5.0,0.0,854.0,10.0,42.0,22.0,46.8,15.0,31.9,555.0,10.0,31.0,23.0,651.0,14000000.0,Villarreal CF
Haissem Hassan,2223,FRA,France,"FW,MF",Right Winger,20,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,15.0,20.0,75.0,292.0,38.0,6.0,8.0,75.0,7.0,9.0,77.8,2.0,2.0,100.0,0.0,0.0,1.0,3.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,2.0,50.0,1.0,25.0,21.0,1.0,2.0,0.0,21.0,1500000.0,Villarreal CF
Iker Álvarez,2223,AND,Andorra,GK,Goalkeeper,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,Villarreal CF
Ilias Akhomach,2425,MAR,Morocco,"MF,FW",Right Winger,20,11,7,584.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.0,1.6,30.0,12.0,64.0,0.15,0.0,0.15,0.15,0.15,0.09,0.15,0.23,0.09,0.23,17.0,6.0,35.3,2.62,0.92,0.06,0.17,23.3,0.0,0.03,0.4,0.4,136.0,185.0,73.5,2161.0,534.0,76.0,88.0,86.4,46.0,63.0,73.0,8.0,14.0,57.1,1.7,-1.0,9.0,5.0,8.0,2.0,177.0,7.0,1.0,2.0,18.0,2.0,3.0,2.0,0.0,0.0,1.0,7.0,29.0,4.38,17.0,0.0,5.0,6.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,4.0,4.0,4.0,6.0,50.0,6.0,8.0,3.0,15.0,13.0,0.0,293.0,8.0,29.0,19.0,44.2,17.0,39.5,200.0,20.0,15.0,10.0,209.0,15000000.0,Villarreal CF
Johan Mojica,2223,COL,Colombia,DF,Left-Back,29,17,5,642.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.9,27.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13,2.0,1.0,50.0,0.28,0.14,0.0,0.0,27.1,0.0,0.03,-0.1,-0.1,318.0,395.0,80.5,5334.0,1393.0,150.0,164.0,91.5,133.0,153.0,86.9,27.0,45.0,60.0,1.0,-0.9,9.0,18.0,3.0,3.0,329.0,63.0,0.0,0.0,40.0,51.0,4.0,1.0,2.0,0.0,3.0,16.0,13.0,1.82,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,3.0,1.0,5.0,55.6,4.0,5.0,4.0,17.0,14.0,1.0,458.0,17.0,9.0,6.0,42.9,6.0,42.9,286.0,5.0,10.0,5.0,276.0,3000000.0,Villarreal CF
Jorge Cuenca,2223,ESP,Spain,DF,Centre-Back,22,10,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,7.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,4.0,0.0,0.0,0.71,0.0,0.0,,10.9,0.0,0.11,-0.4,-0.4,334.0,384.0,87.0,6357.0,2355.0,111.0,119.0,93.3,191.0,204.0,93.6,28.0,51.0,54.9,0.2,-0.1,1.0,21.0,2.0,0.0,366.0,17.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.89,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,0.0,4.0,57.1,3.0,2.0,6.0,15.0,44.0,0.0,461.0,65.0,5.0,0.0,,0.0,,280.0,0.0,2.0,0.0,308.0,5000000.0,Villarreal CF
José Luis Morales,2223,ESP,Spain,"FW,MF",Centre-Forward,35,29,11,1211.0,13.5,7.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,6.5,6.5,1.6,8.2,40.0,15.0,92.0,0.52,0.0,0.52,0.52,0.52,0.49,0.12,0.61,0.49,0.61,41.0,21.0,51.2,3.05,1.56,0.17,0.33,14.7,0.0,0.17,0.5,0.5,181.0,258.0,70.2,2380.0,486.0,121.0,150.0,80.7,46.0,66.0,69.7,7.0,11.0,63.6,1.0,-1.6,9.0,4.0,10.0,2.0,237.0,18.0,2.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,3.0,14.0,29.0,2.16,19.0,0.0,5.0,1.0,0.0,4.0,0.3,2.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,1.0,2.0,4.0,5.0,29.4,12.0,11.0,2.0,9.0,2.0,0.0,402.0,2.0,79.0,18.0,35.3,27.0,52.9,233.0,26.0,24.0,11.0,283.0,3000000.0,Villarreal CF
Juan Foyth,2223,ARG,Argentina,DF,Right-Back,24,24,22,1958.0,21.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.6,2.7,47.0,100.0,18.0,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,14.0,4.0,28.6,0.64,0.18,0.07,0.25,13.7,0.0,0.08,-0.1,-0.1,1116.0,1276.0,87.5,18588.0,7017.0,571.0,619.0,92.2,438.0,480.0,91.3,91.0,132.0,68.9,1.4,-1.6,13.0,90.0,13.0,3.0,1058.0,211.0,4.0,14.0,10.0,170.0,0.0,0.0,0.0,0.0,7.0,13.0,29.0,1.33,28.0,1.0,0.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,73.0,48.0,49.0,22.0,2.0,41.0,71.9,16.0,21.0,20.0,93.0,68.0,0.0,1545.0,109.0,21.0,27.0,56.3,18.0,37.5,778.0,1.0,21.0,15.0,895.0,25000000.0,Villarreal CF
Juan Foyth,2425,ARG,Argentina,DF,Right-Back,26,19,17,1517.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.4,2.4,0.3,2.8,13.0,65.0,11.0,0.06,0.0,0.06,0.06,0.06,0.14,0.02,0.16,0.14,0.16,17.0,5.0,29.4,1.01,0.3,0.06,0.2,11.8,0.0,0.14,-1.4,-1.4,838.0,963.0,87.0,15860.0,6523.0,299.0,320.0,93.4,436.0,476.0,91.6,88.0,139.0,63.3,0.9,-0.3,7.0,53.0,8.0,2.0,864.0,98.0,3.0,6.0,4.0,35.0,0.0,0.0,0.0,0.0,1.0,8.0,20.0,1.19,19.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,15.0,6.0,4.0,11.0,68.8,5.0,9.0,19.0,44.0,119.0,3.0,1190.0,199.0,21.0,4.0,44.4,4.0,44.4,607.0,0.0,11.0,2.0,727.0,15000000.0,Villarreal CF
Kiko Femenía,2223,ESP,Spain,DF,Right-Back,31,20,13,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.7,36.0,66.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,2.0,0.0,0.0,0.16,0.0,0.0,,23.7,0.0,0.03,-0.1,-0.1,667.0,778.0,85.7,10318.0,2945.0,344.0,371.0,92.7,273.0,308.0,88.6,32.0,62.0,51.6,0.4,-0.7,9.0,49.0,10.0,4.0,661.0,114.0,0.0,1.0,31.0,97.0,1.0,0.0,0.0,0.0,3.0,14.0,24.0,1.9,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,14.0,3.0,1.0,13.0,72.2,5.0,9.0,20.0,38.0,22.0,0.0,877.0,41.0,8.0,6.0,46.2,4.0,30.8,508.0,1.0,8.0,9.0,570.0,2500000.0,Villarreal CF
Kiko Femenía,2425,ESP,Spain,DF,Right-Back,33,28,27,2227.0,24.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,1.3,1.7,52.0,112.0,44.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.07,0.01,0.07,3.0,0.0,0.0,0.12,0.0,0.0,,24.9,0.0,0.12,-0.4,-0.4,1339.0,1506.0,88.9,22076.0,7230.0,679.0,717.0,94.7,562.0,624.0,90.1,82.0,126.0,65.1,2.1,-0.3,16.0,108.0,24.0,14.0,1250.0,254.0,1.0,8.0,47.0,203.0,0.0,0.0,0.0,0.0,2.0,14.0,43.0,1.74,35.0,3.0,2.0,0.0,3.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,34.0,14.0,2.0,33.0,57.9,24.0,11.0,40.0,90.0,62.0,3.0,1710.0,95.0,9.0,17.0,70.8,6.0,25.0,902.0,0.0,22.0,10.0,1036.0,900000.0,Villarreal CF
Logan Costa,2425,CPV,Cape Verde,DF,Centre-Back,23,32,28,2587.0,28.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6,1.3,25.0,116.0,10.0,0.07,0.03,0.1,0.07,0.1,0.02,0.02,0.05,0.02,0.05,12.0,5.0,41.7,0.42,0.17,0.17,0.4,15.9,0.0,0.05,1.3,1.3,1354.0,1544.0,87.7,26242.0,9795.0,501.0,529.0,94.7,673.0,721.0,93.3,164.0,268.0,61.2,0.5,0.4,4.0,107.0,6.0,0.0,1450.0,94.0,1.0,18.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.76,20.0,0.0,0.0,1.0,0.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,38.0,21.0,25.0,12.0,1.0,24.0,82.8,5.0,11.0,21.0,59.0,115.0,2.0,1785.0,295.0,12.0,0.0,0.0,2.0,100.0,1037.0,0.0,7.0,0.0,1209.0,18000000.0,Villarreal CF
Manu Morlanes,2223,ESP,Spain,MF,Central Midfield,23,4,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,36.0,46.0,78.3,596.0,151.0,19.0,21.0,90.5,13.0,15.0,86.7,4.0,7.0,57.1,0.0,0.0,0.0,6.0,0.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,100.0,0.0,1.0,1.0,4.0,2.0,0.0,60.0,5.0,0.0,0.0,,0.0,,31.0,0.0,0.0,1.0,36.0,4000000.0,Villarreal CF
Manu Trigueros,2223,ESP,Spain,MF,Central Midfield,30,23,8,828.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,1.1,1.5,12.0,76.0,22.0,0.0,0.11,0.11,0.0,0.11,0.04,0.12,0.16,0.04,0.16,8.0,2.0,25.0,0.87,0.22,0.0,0.0,24.4,1.0,0.05,-0.4,-0.4,475.0,534.0,89.0,6910.0,1993.0,270.0,288.0,93.8,155.0,175.0,88.6,25.0,35.0,71.4,0.7,-0.1,10.0,69.0,12.0,1.0,519.0,14.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,17.0,1.85,16.0,0.0,0.0,1.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,9.0,5.0,6.0,9.0,40.9,13.0,7.0,5.0,25.0,4.0,0.0,599.0,14.0,7.0,2.0,40.0,3.0,60.0,368.0,0.0,7.0,9.0,487.0,4000000.0,Villarreal CF
Nicolas Jackson,2223,SEN,Senegal,FW,Centre-Forward,21,26,16,1598.0,17.8,12.0,4.0,16.0,12.0,0.0,0.0,6.0,1.0,7.8,7.8,3.1,11.0,49.0,40.0,117.0,0.68,0.23,0.9,0.68,0.9,0.44,0.18,0.62,0.44,0.62,41.0,23.0,56.1,2.31,1.3,0.29,0.52,13.4,0.0,0.19,4.2,4.2,246.0,325.0,75.7,3440.0,710.0,143.0,183.0,78.1,69.0,84.0,82.1,13.0,15.0,86.7,2.0,0.9,21.0,25.0,9.0,0.0,299.0,25.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,47.0,2.65,31.0,1.0,8.0,2.0,0.0,14.0,0.79,4.0,0.0,7.0,2.0,1.0,0.0,14.0,11.0,2.0,10.0,2.0,2.0,25.0,6.0,16.0,2.0,16.0,4.0,0.0,524.0,9.0,93.0,23.0,62.2,11.0,29.7,347.0,19.0,55.0,39.0,376.0,30000000.0,Villarreal CF
Nicolas Pépé,2425,CIV,Cote d'Ivoire,"FW,MF",Right Winger,29,28,15,1500.0,16.7,3.0,6.0,9.0,3.0,0.0,0.0,3.0,0.0,3.8,3.8,4.8,8.6,76.0,60.0,159.0,0.18,0.36,0.54,0.18,0.54,0.23,0.29,0.52,0.23,0.52,38.0,17.0,44.7,2.28,1.02,0.08,0.18,16.0,1.0,0.1,-0.8,-0.8,499.0,631.0,79.1,6872.0,1622.0,300.0,329.0,91.2,145.0,185.0,78.4,29.0,51.0,56.9,4.1,1.2,33.0,25.0,27.0,3.0,575.0,51.0,5.0,2.0,44.0,8.0,20.0,12.0,2.0,0.0,5.0,24.0,65.0,3.9,46.0,8.0,5.0,4.0,0.0,7.0,0.42,7.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,12.0,6.0,4.0,6.0,35.3,11.0,11.0,5.0,27.0,12.0,0.0,842.0,20.0,89.0,27.0,42.2,29.0,45.3,518.0,30.0,52.0,20.0,622.0,6000000.0,Villarreal CF
Pape Gueye,2425,SEN,Senegal,MF,Defensive Midfield,25,34,26,2224.0,24.7,4.0,0.0,4.0,4.0,0.0,0.0,6.0,2.0,3.4,3.4,1.1,4.5,36.0,156.0,69.0,0.16,0.0,0.16,0.16,0.16,0.14,0.04,0.18,0.14,0.18,55.0,17.0,30.9,2.23,0.69,0.07,0.24,18.5,0.0,0.06,0.6,0.6,911.0,1144.0,79.6,16801.0,5556.0,405.0,466.0,86.9,381.0,436.0,87.4,113.0,191.0,59.2,2.1,-1.1,17.0,118.0,23.0,2.0,1091.0,41.0,8.0,20.0,20.0,1.0,2.0,1.0,0.0,0.0,12.0,21.0,49.0,1.98,41.0,2.0,0.0,1.0,2.0,9.0,0.36,7.0,1.0,0.0,1.0,0.0,0.0,54.0,26.0,23.0,23.0,8.0,20.0,69.0,9.0,18.0,27.0,81.0,53.0,2.0,1456.0,72.0,65.0,11.0,33.3,16.0,48.5,853.0,7.0,33.0,19.0,1030.0,15000000.0,Villarreal CF
Pau Cabanes,2425,ESP,Spain,"MF,FW",Centre-Forward,19,10,0,163.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,10.0,11.0,33.0,0.55,0.0,0.55,0.55,0.55,0.26,0.22,0.47,0.26,0.47,4.0,2.0,50.0,2.21,1.1,0.25,0.5,14.2,0.0,0.12,0.5,0.5,60.0,84.0,71.4,897.0,192.0,37.0,45.0,82.2,21.0,29.0,72.4,1.0,3.0,33.3,0.2,-0.4,4.0,1.0,3.0,0.0,83.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,6.63,8.0,0.0,1.0,3.0,0.0,2.0,1.1,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,3.0,1.0,3.0,75.0,1.0,5.0,3.0,7.0,2.0,1.0,122.0,2.0,11.0,5.0,41.7,6.0,50.0,74.0,5.0,8.0,3.0,89.0,800000.0,Villarreal CF
Pau Navarro,2425,ESP,Spain,DF,Centre-Back,19,17,8,916.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,,30.4,0.0,0.01,0.0,0.0,517.0,577.0,89.6,8684.0,3122.0,231.0,248.0,93.1,244.0,264.0,92.4,31.0,48.0,64.6,0.2,0.0,1.0,28.0,1.0,0.0,497.0,78.0,0.0,2.0,2.0,59.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.59,6.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,15.0,6.0,2.0,19.0,48.7,20.0,7.0,4.0,27.0,41.0,0.0,668.0,51.0,2.0,3.0,42.9,4.0,57.1,322.0,0.0,4.0,4.0,403.0,3000000.0,Villarreal CF
Pau Torres,2223,ESP,Spain,DF,Centre-Back,25,34,34,3054.0,33.9,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.4,2.4,1.0,3.5,76.0,197.0,12.0,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.1,0.07,0.1,12.0,5.0,41.7,0.35,0.15,0.08,0.2,9.5,0.0,0.2,-1.4,-1.4,1855.0,2179.0,85.1,37186.0,12825.0,632.0,680.0,92.9,934.0,1024.0,91.2,262.0,414.0,63.3,1.4,-1.0,14.0,187.0,14.0,1.0,2034.0,141.0,8.0,49.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,15.0,41.0,1.21,34.0,0.0,0.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,43.0,25.0,25.0,13.0,5.0,23.0,63.9,13.0,9.0,13.0,56.0,146.0,3.0,2495.0,361.0,32.0,26.0,74.3,7.0,20.0,1573.0,0.0,22.0,4.0,1708.0,45000000.0,Villarreal CF
Pepe Reina,2223,ESP,Spain,GK,Goalkeeper,39,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,685.0,855.0,80.1,16159.0,10999.0,142.0,145.0,97.9,400.0,405.0,98.8,143.0,303.0,47.2,0.0,-0.7,1.0,5.0,0.0,0.0,678.0,176.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,900.0,744.0,0.0,1.0,100.0,0.0,0.0,541.0,0.0,0.0,0.0,455.0,700000.0,Villarreal CF
Pervis Estupiñán,2223,ECU,Ecuador,"DF,MF",Left-Back,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,Villarreal CF
Ramón Terrats,2223,ESP,Spain,MF,Central Midfield,21,16,11,816.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.5,2.4,21.0,45.0,32.0,0.11,0.11,0.22,0.11,0.22,0.1,0.16,0.26,0.1,0.26,15.0,6.0,40.0,1.65,0.66,0.07,0.17,24.3,0.0,0.06,0.1,0.1,356.0,425.0,83.8,5550.0,1343.0,207.0,222.0,93.2,108.0,131.0,82.4,33.0,50.0,66.0,1.1,-0.5,10.0,30.0,9.0,1.0,399.0,21.0,3.0,6.0,16.0,3.0,13.0,7.0,0.0,0.0,5.0,7.0,20.0,2.21,13.0,2.0,2.0,2.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,8.0,4.0,9.0,52.9,8.0,7.0,8.0,23.0,6.0,2.0,528.0,18.0,16.0,15.0,51.7,13.0,44.8,330.0,2.0,23.0,11.0,399.0,4000000.0,Villarreal CF
Ramón Terrats,2425,ESP,Spain,"MF,FW",Central Midfield,23,11,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.22,0.04,0.22,2.0,0.0,0.0,1.37,0.0,0.0,,21.2,0.0,0.03,-0.1,-0.1,64.0,79.0,81.0,1157.0,305.0,28.0,29.0,96.6,27.0,35.0,77.1,7.0,12.0,58.3,0.4,-0.3,1.0,7.0,2.0,1.0,77.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.73,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,50.0,2.0,2.0,2.0,5.0,3.0,0.0,106.0,8.0,2.0,1.0,16.7,5.0,83.3,64.0,0.0,6.0,2.0,75.0,4000000.0,Villarreal CF
Raúl Albiol,2223,ESP,Spain,DF,Centre-Back,36,25,24,2119.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.0,0.1,12.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,2.0,1.0,50.0,0.08,0.04,0.0,0.0,25.2,0.0,0.05,-0.1,-0.1,1303.0,1472.0,88.5,28074.0,10667.0,321.0,349.0,92.0,757.0,811.0,93.3,215.0,287.0,74.9,0.5,0.0,2.0,98.0,5.0,0.0,1428.0,42.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,0.51,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,17.0,6.0,2.0,14.0,77.8,4.0,4.0,14.0,39.0,111.0,0.0,1687.0,223.0,9.0,4.0,57.1,3.0,42.9,1047.0,0.0,11.0,5.0,1152.0,2500000.0,Villarreal CF
Raúl Albiol,2425,ESP,Spain,DF,Centre-Back,38,15,14,1188.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2.0,0.0,0.0,0.15,0.0,0.0,,9.6,0.0,0.05,-0.1,-0.1,727.0,813.0,89.4,14582.0,6006.0,213.0,225.0,94.7,433.0,463.0,93.5,76.0,115.0,66.1,0.1,0.0,0.0,26.0,1.0,0.0,778.0,33.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.38,4.0,0.0,0.0,0.0,0.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,1.0,0.0,6.0,60.0,4.0,1.0,6.0,16.0,69.0,1.0,915.0,157.0,3.0,0.0,,0.0,,514.0,0.0,3.0,1.0,652.0,1000000.0,Villarreal CF
Samuel Chukwueze,2223,NGA,Nigeria,"FW,MF",Right Winger,23,37,27,2339.0,26.0,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,6.5,6.5,4.3,10.8,133.0,85.0,261.0,0.23,0.19,0.42,0.23,0.42,0.25,0.16,0.41,0.25,0.41,60.0,17.0,28.3,2.31,0.65,0.1,0.35,17.4,0.0,0.11,-0.5,-0.5,697.0,908.0,76.8,10572.0,2312.0,402.0,467.0,86.1,229.0,289.0,79.2,50.0,76.0,65.8,4.4,0.7,44.0,35.0,45.0,7.0,873.0,30.0,9.0,4.0,28.0,15.0,12.0,3.0,0.0,0.0,5.0,32.0,110.0,4.23,75.0,4.0,24.0,4.0,1.0,15.0,0.58,9.0,0.0,5.0,0.0,1.0,0.0,14.0,7.0,7.0,2.0,5.0,7.0,30.4,16.0,13.0,12.0,26.0,16.0,0.0,1241.0,15.0,143.0,86.0,48.3,76.0,42.7,876.0,71.0,66.0,29.0,974.0,25000000.0,Villarreal CF
Santi Comesaña,2425,ESP,Spain,MF,Central Midfield,27,35,30,2560.0,28.4,4.0,2.0,6.0,4.0,0.0,0.0,7.0,0.0,4.6,4.6,2.0,6.6,39.0,154.0,58.0,0.14,0.07,0.21,0.14,0.21,0.16,0.07,0.23,0.16,0.23,39.0,8.0,20.5,1.37,0.28,0.1,0.5,13.1,0.0,0.12,-0.6,-0.6,1163.0,1374.0,84.6,19630.0,6350.0,541.0,605.0,89.4,505.0,562.0,89.9,89.0,137.0,65.0,2.6,0.0,27.0,143.0,30.0,3.0,1340.0,26.0,7.0,10.0,14.0,2.0,0.0,0.0,0.0,0.0,8.0,22.0,78.0,2.74,69.0,2.0,1.0,0.0,4.0,11.0,0.39,9.0,0.0,0.0,1.0,0.0,1.0,85.0,49.0,44.0,32.0,9.0,42.0,55.3,34.0,34.0,19.0,104.0,56.0,1.0,1734.0,110.0,64.0,18.0,52.9,14.0,41.2,903.0,6.0,35.0,44.0,1149.0,8000000.0,Villarreal CF
