Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Koke,2324,es ESP,Spain,MF,Central Midfield,31,35,32,2493.0,27.7,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,3.6,4.1,26.0,212.0,26.0,0.0,0.14,0.14,0.0,0.14,0.02,0.13,0.15,0.02,0.15,10.0,2.0,20.0,0.36,0.07,0.0,0.0,21.9,0.0,0.04,-0.4,-0.4,2037.0,2263.0,90.0,33074.0,10659.0,1066.0,1117.0,95.4,724.0,790.0,91.6,174.0,242.0,71.9,3.0,0.4,26.0,196.0,33.0,1.0,2183.0,67.0,14.0,31.0,11.0,2.0,1.0,0.0,1.0,0.0,13.0,19.0,57.0,2.06,52.0,3.0,0.0,0.0,1.0,11.0,0.4,11.0,0.0,0.0,0.0,0.0,0.0,66.0,44.0,27.0,32.0,7.0,36.0,45.6,43.0,25.0,16.0,82.0,34.0,1.0,2482.0,82.0,12.0,5.0,45.5,6.0,54.5,1474.0,1.0,21.0,20.0,1899.0,12000000.0,Atlético Madrid
Marco Moreno,2223,es ESP,,DF,,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Moreno,2324,es ESP,Spain,DF,Centre-Back,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,Atlético Madrid
Marcos Llorente,2223,es ESP,,"MF,DF",,27,22,21,1703.0,18.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.1,2.1,3.6,5.7,64.0,88.0,139.0,0.05,0.11,0.16,0.05,0.16,0.11,0.19,0.3,0.11,0.3,24.0,9.0,37.5,1.27,0.48,0.04,0.11,17.9,0.0,0.09,-1.1,-1.1,660.0,816.0,80.9,9299.0,2473.0,380.0,415.0,91.6,202.0,260.0,77.7,34.0,55.0,61.8,3.1,-1.6,29.0,30.0,30.0,3.0,759.0,53.0,1.0,4.0,44.0,53.0,0.0,0.0,0.0,0.0,4.0,26.0,60.0,3.17,54.0,1.0,0.0,1.0,2.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0,16.0,10.0,6.0,17.0,56.7,13.0,24.0,17.0,49.0,19.0,0.0,997.0,35.0,64.0,12.0,44.4,13.0,48.1,558.0,15.0,23.0,11.0,661.0,,
Marcos Llorente,2324,es ESP,Spain,"MF,DF",Right Midfield,28,37,29,2565.0,28.5,6.0,4.0,10.0,6.0,0.0,0.0,5.0,0.0,4.1,4.1,5.6,9.7,71.0,106.0,179.0,0.21,0.14,0.35,0.21,0.35,0.14,0.2,0.34,0.14,0.34,30.0,19.0,63.3,1.05,0.67,0.2,0.32,15.4,0.0,0.14,1.9,1.9,974.0,1219.0,79.9,13597.0,3643.0,592.0,654.0,90.5,299.0,371.0,80.6,37.0,73.0,50.7,4.5,-1.6,26.0,60.0,36.0,11.0,1135.0,80.0,1.0,3.0,70.0,79.0,0.0,0.0,0.0,0.0,4.0,46.0,48.0,1.68,40.0,0.0,3.0,3.0,0.0,8.0,0.28,7.0,0.0,0.0,1.0,0.0,0.0,40.0,23.0,18.0,17.0,5.0,16.0,36.4,28.0,25.0,14.0,54.0,35.0,0.0,1465.0,44.0,82.0,11.0,40.7,11.0,40.7,839.0,20.0,28.0,18.0,1033.0,30000000.0,Atlético Madrid
Mario Hermoso,2223,es ESP,,DF,,27,26,24,2110.0,23.4,3.0,2.0,5.0,3.0,0.0,0.0,7.0,2.0,2.1,2.1,1.4,3.5,23.0,115.0,17.0,0.13,0.09,0.21,0.13,0.21,0.09,0.06,0.15,0.09,0.15,15.0,5.0,33.3,0.64,0.21,0.2,0.6,16.1,0.0,0.15,0.9,0.9,1309.0,1514.0,86.5,23825.0,8990.0,609.0,655.0,93.0,523.0,568.0,92.1,154.0,236.0,65.3,1.4,0.6,14.0,89.0,11.0,2.0,1381.0,126.0,5.0,38.0,16.0,87.0,0.0,0.0,0.0,0.0,7.0,17.0,33.0,1.41,27.0,0.0,0.0,1.0,1.0,3.0,0.13,1.0,0.0,0.0,2.0,0.0,0.0,22.0,15.0,14.0,6.0,2.0,9.0,30.0,21.0,10.0,19.0,41.0,85.0,1.0,1718.0,139.0,21.0,14.0,63.6,7.0,31.8,886.0,0.0,20.0,9.0,1145.0,,
Mario Hermoso,2324,es ESP,Spain,DF,Centre-Back,28,31,29,2557.0,28.4,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.4,1.4,0.8,2.2,39.0,177.0,61.0,0.0,0.04,0.04,0.0,0.04,0.05,0.03,0.08,0.05,0.08,17.0,4.0,23.5,0.6,0.14,0.0,0.0,15.0,0.0,0.08,-1.4,-1.4,1676.0,1947.0,86.1,29197.0,10370.0,828.0,879.0,94.2,659.0,737.0,89.4,156.0,260.0,60.0,1.1,0.2,17.0,162.0,18.0,6.0,1747.0,194.0,2.0,47.0,38.0,123.0,0.0,0.0,0.0,0.0,6.0,25.0,45.0,1.58,37.0,4.0,1.0,1.0,0.0,6.0,0.21,3.0,1.0,0.0,1.0,1.0,0.0,46.0,25.0,29.0,13.0,4.0,28.0,54.9,23.0,18.0,30.0,76.0,93.0,0.0,2196.0,152.0,24.0,11.0,55.0,6.0,30.0,1248.0,1.0,21.0,11.0,1484.0,25000000.0,Atlético Madrid
Matheus Cunha,2223,br BRA,,"FW,MF",,23,11,2,377.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.8,2.2,6.0,7.0,19.0,0.0,0.48,0.48,0.0,0.48,0.34,0.2,0.53,0.34,0.53,12.0,8.0,66.7,2.86,1.91,0.0,0.0,16.1,0.0,0.12,-1.4,-1.4,64.0,85.0,75.3,790.0,203.0,48.0,55.0,87.3,9.0,13.0,69.2,3.0,4.0,75.0,0.4,1.2,6.0,6.0,2.0,0.0,77.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,2.38,8.0,0.0,0.0,0.0,0.0,2.0,0.48,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,3.0,0.0,131.0,4.0,22.0,6.0,85.7,1.0,14.3,74.0,4.0,9.0,5.0,89.0,,
Matt Doherty,2223,ie IRL,,DF,,30,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,6.0,9.0,66.7,81.0,3.0,4.0,5.0,80.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,,6.0,0.0,0.0,0.0,6.0,,
Memphis,2223,nl NED,,FW,,28,8,3,270.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,0.5,3.4,4.0,8.0,22.0,1.33,0.0,1.33,1.33,1.33,0.99,0.16,1.14,0.99,1.14,11.0,5.0,45.5,3.67,1.67,0.36,0.8,11.8,0.0,0.27,1.0,1.0,68.0,90.0,75.6,865.0,221.0,49.0,61.0,80.3,16.0,20.0,80.0,2.0,5.0,40.0,0.7,-0.5,5.0,4.0,3.0,0.0,80.0,10.0,2.0,0.0,5.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,13.0,4.33,8.0,0.0,2.0,2.0,0.0,2.0,0.67,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,139.0,0.0,27.0,4.0,36.4,6.0,54.5,87.0,4.0,16.0,9.0,122.0,,
Memphis,2324,nl NED,,FW,,29,23,9,893.0,9.9,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.8,5.8,1.8,7.6,16.0,27.0,82.0,0.5,0.1,0.6,0.5,0.6,0.58,0.18,0.76,0.58,0.76,38.0,15.0,39.5,3.83,1.51,0.13,0.33,17.5,3.0,0.15,-0.8,-0.8,195.0,264.0,73.9,2877.0,727.0,121.0,149.0,81.2,49.0,60.0,81.7,16.0,25.0,64.0,1.6,-0.8,13.0,20.0,9.0,2.0,238.0,23.0,3.0,4.0,12.0,2.0,7.0,2.0,3.0,0.0,3.0,10.0,37.0,3.73,21.0,3.0,7.0,2.0,0.0,3.0,0.3,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,2.0,3.0,50.0,3.0,2.0,1.0,6.0,0.0,0.0,407.0,1.0,64.0,18.0,48.6,16.0,43.2,243.0,7.0,42.0,22.0,324.0,,
Nahuel Molina,2223,ar ARG,,DF,,24,33,33,2867.0,31.9,4.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,2.6,2.6,3.9,6.5,73.0,112.0,249.0,0.13,0.06,0.19,0.13,0.19,0.08,0.12,0.2,0.08,0.2,21.0,6.0,28.6,0.66,0.19,0.19,0.67,17.0,0.0,0.13,1.4,1.4,1452.0,1930.0,75.2,21725.0,8461.0,840.0,930.0,90.3,466.0,653.0,71.4,94.0,205.0,45.9,4.0,-1.9,38.0,74.0,49.0,17.0,1605.0,323.0,7.0,6.0,120.0,300.0,7.0,4.0,3.0,0.0,2.0,61.0,92.0,2.89,83.0,5.0,2.0,1.0,1.0,6.0,0.19,5.0,0.0,0.0,0.0,1.0,0.0,69.0,43.0,38.0,18.0,13.0,39.0,42.9,52.0,31.0,18.0,87.0,63.0,1.0,2229.0,87.0,47.0,21.0,41.2,24.0,47.1,1080.0,9.0,32.0,10.0,1386.0,,
Nahuel Molina,2324,ar ARG,Argentina,DF,Right-Back,25,30,19,1852.0,20.6,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,1.3,1.3,2.9,4.2,47.0,68.0,170.0,0.1,0.15,0.24,0.1,0.24,0.06,0.14,0.2,0.06,0.2,12.0,4.0,33.3,0.58,0.19,0.17,0.5,17.4,1.0,0.11,0.7,0.7,957.0,1304.0,73.4,14695.0,5346.0,571.0,641.0,89.1,292.0,415.0,70.4,66.0,159.0,41.5,2.2,0.1,19.0,48.0,30.0,12.0,1074.0,219.0,1.0,11.0,87.0,188.0,15.0,6.0,9.0,0.0,11.0,37.0,53.0,2.58,42.0,7.0,1.0,2.0,1.0,5.0,0.24,5.0,0.0,0.0,0.0,0.0,0.0,38.0,22.0,16.0,18.0,4.0,26.0,48.1,28.0,16.0,9.0,47.0,36.0,1.0,1482.0,46.0,44.0,16.0,55.2,13.0,44.8,817.0,8.0,35.0,13.0,953.0,28000000.0,Atlético Madrid
Pablo Barrios,2223,es ESP,,MF,,19,21,6,724.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.7,1.2,16.0,51.0,27.0,0.0,0.12,0.12,0.0,0.12,0.07,0.08,0.15,0.07,0.15,12.0,3.0,25.0,1.49,0.37,0.0,0.0,21.7,0.0,0.04,-0.5,-0.5,368.0,450.0,81.8,5684.0,1671.0,198.0,217.0,91.2,134.0,161.0,83.2,22.0,38.0,57.9,0.5,0.3,4.0,46.0,3.0,0.0,438.0,9.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,20.0,2.48,17.0,0.0,0.0,1.0,0.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,19.0,10.0,3.0,10.0,6.0,8.0,53.3,7.0,10.0,9.0,28.0,6.0,1.0,554.0,12.0,12.0,15.0,50.0,12.0,40.0,320.0,3.0,15.0,10.0,405.0,,
Pablo Barrios,2324,es ESP,Spain,MF,Central Midfield,20,24,17,1555.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,1.9,2.8,37.0,98.0,56.0,0.0,0.06,0.06,0.0,0.06,0.05,0.11,0.16,0.05,0.16,17.0,7.0,41.2,0.98,0.41,0.0,0.0,21.8,0.0,0.05,-0.9,-0.9,728.0,873.0,83.4,11531.0,3536.0,381.0,431.0,88.4,286.0,327.0,87.5,46.0,71.0,64.8,1.0,-0.9,16.0,75.0,16.0,0.0,847.0,16.0,3.0,3.0,16.0,4.0,1.0,0.0,0.0,0.0,10.0,10.0,43.0,2.49,35.0,1.0,2.0,0.0,2.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,15.0,29.0,1.0,19.0,47.5,21.0,17.0,28.0,73.0,24.0,2.0,1085.0,39.0,15.0,35.0,74.5,9.0,19.1,660.0,3.0,40.0,23.0,776.0,25000000.0,Atlético Madrid
Rayane Belaid,2324,es ESP,,DF,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reinildo Mandava,2223,mz MOZ,,DF,,28,22,22,1857.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,28.0,70.0,41.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,6.0,0.0,0.0,0.29,0.0,0.0,,22.7,0.0,0.06,-0.4,-0.4,918.0,1067.0,86.0,13151.0,5155.0,546.0,584.0,93.5,299.0,341.0,87.7,38.0,84.0,45.2,0.8,-0.5,9.0,51.0,7.0,3.0,945.0,121.0,0.0,4.0,16.0,97.0,0.0,0.0,0.0,0.0,1.0,18.0,23.0,1.12,21.0,0.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,66.0,43.0,46.0,19.0,1.0,38.0,77.6,11.0,15.0,30.0,96.0,59.0,0.0,1297.0,102.0,15.0,6.0,25.0,12.0,50.0,708.0,9.0,20.0,9.0,770.0,,
Reinildo Mandava,2324,mz MOZ,Mozambique,DF,Left-Back,29,16,7,731.0,8.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,0.6,1.5,10.0,36.0,17.0,0.25,0.12,0.37,0.25,0.37,0.1,0.08,0.18,0.1,0.18,5.0,3.0,60.0,0.62,0.37,0.4,0.67,10.4,0.0,0.17,1.1,1.1,353.0,414.0,85.3,5330.0,2062.0,190.0,210.0,90.5,140.0,157.0,89.2,15.0,29.0,51.7,0.5,0.4,5.0,21.0,3.0,1.0,360.0,53.0,0.0,2.0,6.0,46.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,1.48,8.0,1.0,3.0,0.0,0.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,30.0,22.0,16.0,11.0,3.0,19.0,86.4,3.0,8.0,15.0,45.0,21.0,0.0,512.0,35.0,9.0,8.0,47.1,7.0,41.2,229.0,1.0,12.0,1.0,269.0,9000000.0,Atlético Madrid
Renan Lodi,2223,br BRA,,"DF,MF",,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo De Paul,2223,ar ARG,,MF,,28,30,24,1923.0,21.4,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,5.5,7.1,55.0,182.0,68.0,0.09,0.33,0.42,0.09,0.42,0.07,0.26,0.33,0.07,0.33,21.0,5.0,23.8,0.98,0.23,0.1,0.4,24.5,1.0,0.07,0.4,0.4,1160.0,1421.0,81.6,19936.0,6409.0,593.0,655.0,90.5,383.0,455.0,84.2,144.0,223.0,64.6,3.8,1.5,48.0,145.0,47.0,7.0,1335.0,74.0,17.0,32.0,47.0,15.0,8.0,2.0,4.0,0.0,12.0,27.0,88.0,4.12,77.0,7.0,1.0,3.0,0.0,11.0,0.52,10.0,0.0,0.0,0.0,1.0,0.0,35.0,21.0,11.0,18.0,6.0,18.0,51.4,17.0,17.0,8.0,43.0,7.0,0.0,1598.0,14.0,18.0,16.0,50.0,11.0,34.4,1026.0,3.0,32.0,15.0,1280.0,,
Rodrigo De Paul,2324,ar ARG,Argentina,MF,Central Midfield,29,34,25,2075.0,23.1,3.0,5.0,8.0,3.0,0.0,0.0,7.0,0.0,1.8,1.8,5.0,6.8,73.0,202.0,55.0,0.13,0.22,0.35,0.13,0.35,0.08,0.22,0.3,0.08,0.3,30.0,12.0,40.0,1.3,0.52,0.1,0.25,19.8,1.0,0.06,1.2,1.2,1291.0,1553.0,83.1,21996.0,6879.0,635.0,688.0,92.3,463.0,548.0,84.5,148.0,218.0,67.9,6.2,0.0,39.0,146.0,63.0,7.0,1461.0,75.0,23.0,16.0,46.0,12.0,12.0,3.0,4.0,0.0,17.0,23.0,82.0,3.55,71.0,3.0,2.0,3.0,0.0,12.0,0.52,10.0,0.0,0.0,2.0,0.0,0.0,31.0,21.0,11.0,14.0,6.0,15.0,39.5,23.0,27.0,11.0,42.0,15.0,2.0,1768.0,27.0,40.0,28.0,50.9,20.0,36.4,1188.0,11.0,33.0,13.0,1395.0,30000000.0,Atlético Madrid
Rodrigo Riquelme,2324,es ESP,Spain,"DF,MF",Left Winger,23,34,17,1528.0,17.0,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,2.7,2.7,3.1,5.9,87.0,53.0,166.0,0.18,0.29,0.47,0.18,0.47,0.16,0.18,0.35,0.16,0.35,37.0,16.0,43.2,2.18,0.94,0.08,0.19,18.0,0.0,0.07,0.3,0.3,501.0,673.0,74.4,6902.0,2141.0,317.0,367.0,86.4,134.0,179.0,74.9,26.0,59.0,44.1,3.7,1.9,28.0,25.0,30.0,8.0,612.0,59.0,1.0,4.0,65.0,30.0,14.0,7.0,4.0,0.0,2.0,27.0,61.0,3.6,47.0,6.0,5.0,1.0,0.0,11.0,0.65,6.0,2.0,2.0,0.0,1.0,0.0,30.0,19.0,18.0,4.0,8.0,18.0,39.1,28.0,19.0,9.0,39.0,20.0,0.0,918.0,20.0,85.0,24.0,37.5,38.0,59.4,586.0,28.0,47.0,16.0,619.0,25000000.0,Atlético Madrid
Salim El Jebari,2223,ma MAR,,MF,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salim El Jebari,2324,ma MAR,Morocco,MF,Left Winger,19,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,3.0,4.0,75.0,30.0,3.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,,0.0,,5.0,0.0,1.0,1.0,6.0,1000000.0,Atlético Madrid
Samuel Lino,2324,br BRA,Brazil,"DF,MF",Left Winger,23,34,25,2080.0,23.1,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,5.6,5.6,4.7,10.3,131.0,84.0,215.0,0.17,0.22,0.39,0.17,0.39,0.24,0.21,0.45,0.24,0.45,54.0,21.0,38.9,2.34,0.91,0.07,0.19,16.6,0.0,0.1,-1.6,-1.6,816.0,1015.0,80.4,11390.0,2608.0,516.0,582.0,88.7,230.0,279.0,82.4,39.0,66.0,59.1,3.5,0.3,34.0,36.0,38.0,3.0,961.0,48.0,5.0,8.0,41.0,42.0,2.0,0.0,0.0,0.0,6.0,35.0,77.0,3.33,54.0,1.0,7.0,9.0,2.0,12.0,0.52,9.0,0.0,1.0,1.0,1.0,0.0,61.0,34.0,32.0,17.0,12.0,35.0,50.0,35.0,36.0,14.0,75.0,27.0,0.0,1317.0,43.0,107.0,40.0,53.3,28.0,37.3,872.0,44.0,42.0,35.0,958.0,30000000.0,Atlético Madrid
Saúl Ñíguez,2223,es ESP,,"MF,DF",,27,31,11,1100.0,12.2,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,2.4,2.4,0.7,3.0,12.0,34.0,47.0,0.25,0.08,0.33,0.25,0.33,0.2,0.05,0.25,0.2,0.25,21.0,9.0,42.9,1.72,0.74,0.14,0.33,17.2,0.0,0.11,0.6,0.6,408.0,520.0,78.5,5583.0,1326.0,257.0,294.0,87.4,117.0,152.0,77.0,18.0,34.0,52.9,0.5,0.3,5.0,19.0,6.0,1.0,492.0,26.0,2.0,1.0,15.0,23.0,0.0,0.0,0.0,0.0,2.0,9.0,22.0,1.8,18.0,0.0,0.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,42.0,27.0,18.0,18.0,6.0,22.0,59.5,15.0,22.0,15.0,57.0,29.0,0.0,695.0,42.0,31.0,12.0,85.7,2.0,14.3,301.0,4.0,22.0,6.0,447.0,,
Saúl Ñíguez,2324,es ESP,Spain,MF,Central Midfield,28,34,14,1374.0,15.3,1.0,4.0,5.0,1.0,0.0,0.0,10.0,1.0,1.5,1.5,3.2,4.6,21.0,34.0,43.0,0.07,0.26,0.33,0.07,0.33,0.1,0.21,0.3,0.1,0.3,16.0,4.0,25.0,1.05,0.26,0.06,0.25,14.5,0.0,0.09,-0.5,-0.5,549.0,682.0,80.5,7691.0,1721.0,338.0,383.0,88.3,164.0,199.0,82.4,24.0,48.0,50.0,2.1,0.8,14.0,44.0,9.0,5.0,662.0,16.0,2.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,31.0,2.03,28.0,0.0,2.0,0.0,0.0,6.0,0.39,6.0,0.0,0.0,0.0,0.0,0.0,64.0,39.0,29.0,29.0,6.0,30.0,61.2,19.0,27.0,14.0,78.0,56.0,0.0,940.0,67.0,36.0,8.0,53.3,5.0,33.3,429.0,1.0,27.0,14.0,596.0,7500000.0,Atlético Madrid
Sergio Diez Roldan,2223,es ESP,,DF,,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergio Mestre,2223,es ESP,,GK,,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergio Mestre,2324,es ESP,Spain,GK,Goalkeeper,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,Atlético Madrid
Sergio Reguilón,2223,es ESP,,DF,,25,11,2,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.4,0.6,16.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18,3.0,1.0,33.3,0.87,0.29,0.0,0.0,17.7,0.0,0.08,-0.2,-0.2,117.0,147.0,79.6,1667.0,507.0,73.0,81.0,90.1,40.0,52.0,76.9,2.0,5.0,40.0,0.3,-0.4,7.0,10.0,3.0,1.0,131.0,15.0,1.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,3.75,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,2.0,0.0,5.0,71.4,2.0,3.0,2.0,9.0,4.0,0.0,178.0,7.0,10.0,3.0,50.0,1.0,16.7,101.0,5.0,5.0,3.0,115.0,,
Stefan Savić,2223,me MNE,,DF,,31,22,22,1943.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.2,0.2,0.0,0.2,20.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2.0,1.0,50.0,0.09,0.05,0.0,0.0,13.0,0.0,0.09,-0.2,-0.2,1001.0,1141.0,87.7,18727.0,7359.0,380.0,404.0,94.1,498.0,553.0,90.1,107.0,150.0,71.3,0.2,0.0,1.0,61.0,1.0,0.0,1107.0,29.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,0.51,11.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,29.0,7.0,3.0,26.0,66.7,13.0,9.0,33.0,72.0,67.0,2.0,1317.0,166.0,6.0,4.0,80.0,0.0,0.0,777.0,1.0,2.0,3.0,892.0,,
