Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Alexander Sørloth,2223,no NOR,Norway,FW,Centre-Forward,26,34,28,2386.0,26.5,12.0,3.0,15.0,12.0,0.0,0.0,4.0,0.0,12.7,12.7,4.2,16.9,41.0,20.0,132.0,0.45,0.11,0.57,0.45,0.57,0.48,0.16,0.64,0.48,0.64,63.0,27.0,42.9,2.38,1.02,0.19,0.44,11.3,0.0,0.2,-0.7,-0.7,329.0,481.0,68.4,4213.0,567.0,210.0,269.0,78.1,88.0,132.0,66.7,9.0,16.0,56.3,1.9,-1.2,31.0,11.0,10.0,2.0,449.0,29.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,58.0,2.19,41.0,0.0,8.0,2.0,1.0,5.0,0.19,4.0,0.0,1.0,0.0,0.0,0.0,18.0,9.0,3.0,6.0,9.0,7.0,50.0,7.0,14.0,2.0,20.0,26.0,1.0,807.0,29.0,107.0,29.0,38.7,42.0,56.0,458.0,19.0,84.0,61.0,591.0,12000000.0,Real Sociedad
Ander Barrenetxea,2223,es ESP,Spain,"FW,DF",Left Winger,20,23,9,878.0,9.8,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,1.2,4.2,36.0,27.0,72.0,0.31,0.1,0.41,0.31,0.41,0.31,0.12,0.43,0.31,0.43,18.0,12.0,66.7,1.85,1.23,0.17,0.25,14.9,2.0,0.17,0.0,0.0,288.0,376.0,76.6,4302.0,1117.0,162.0,187.0,86.6,95.0,113.0,84.1,19.0,33.0,57.6,1.1,-0.2,9.0,14.0,9.0,1.0,343.0,32.0,1.0,1.0,13.0,25.0,2.0,0.0,0.0,0.0,1.0,19.0,28.0,2.87,22.0,0.0,2.0,2.0,0.0,2.0,0.21,1.0,0.0,1.0,0.0,0.0,0.0,21.0,15.0,15.0,6.0,0.0,12.0,42.9,16.0,14.0,5.0,26.0,7.0,0.0,544.0,14.0,41.0,34.0,54.0,25.0,39.7,328.0,17.0,36.0,18.0,348.0,6000000.0,Real Sociedad
Ander Barrenetxea,2324,es ESP,,"FW,MF",,21,29,20,1427.0,15.9,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.5,3.5,1.3,4.8,56.0,39.0,163.0,0.25,0.06,0.32,0.25,0.32,0.22,0.08,0.3,0.22,0.3,37.0,12.0,32.4,2.33,0.76,0.11,0.33,17.7,1.0,0.1,0.5,0.5,372.0,555.0,67.0,5706.0,1226.0,228.0,280.0,81.4,104.0,163.0,63.8,26.0,47.0,55.3,1.1,-0.3,13.0,15.0,15.0,4.0,545.0,5.0,1.0,9.0,47.0,4.0,1.0,0.0,0.0,0.0,5.0,27.0,41.0,2.58,27.0,1.0,7.0,2.0,2.0,4.0,0.25,2.0,0.0,0.0,2.0,0.0,0.0,32.0,21.0,7.0,16.0,9.0,10.0,38.5,16.0,17.0,6.0,38.0,5.0,0.0,794.0,8.0,68.0,38.0,48.7,30.0,38.5,526.0,22.0,55.0,45.0,586.0,,
Ander Barrenetxea,2425,es ESP,,"MF,FW",,22,30,14,1263.0,14.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.6,1.6,1.9,3.6,43.0,48.0,152.0,0.07,0.21,0.29,0.07,0.29,0.12,0.14,0.26,0.12,0.26,25.0,8.0,32.0,1.78,0.57,0.04,0.13,16.2,0.0,0.07,-0.6,-0.6,375.0,529.0,70.9,6235.0,1409.0,202.0,241.0,83.8,118.0,163.0,72.4,42.0,71.0,59.2,2.5,1.1,16.0,23.0,22.0,4.0,506.0,19.0,1.0,11.0,54.0,11.0,7.0,4.0,0.0,0.0,4.0,27.0,42.0,2.99,31.0,1.0,2.0,1.0,2.0,6.0,0.43,4.0,0.0,0.0,2.0,0.0,0.0,26.0,19.0,7.0,14.0,5.0,6.0,26.1,17.0,15.0,11.0,37.0,16.0,1.0,751.0,11.0,63.0,26.0,37.7,40.0,58.0,470.0,19.0,47.0,26.0,522.0,,
Ander Guevara,2223,es ESP,Spain,MF,Central Midfield,25,8,2,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.28,0.29,0.01,0.29,1.0,0.0,0.0,0.41,0.0,0.0,,23.7,0.0,0.03,0.0,0.0,161.0,179.0,89.9,2454.0,585.0,85.0,88.0,96.6,66.0,71.0,93.0,5.0,8.0,62.5,0.3,-0.7,4.0,23.0,1.0,0.0,178.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,2.85,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,25.0,3.0,5.0,2.0,7.0,3.0,0.0,200.0,2.0,0.0,3.0,75.0,1.0,25.0,122.0,0.0,1.0,1.0,147.0,2500000.0,Real Sociedad
Ander Martin,2223,es ESP,Spain,"MF,FW",Right Winger,21,3,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,12.0,24.0,50.0,175.0,71.0,7.0,9.0,77.8,4.0,9.0,44.4,0.0,1.0,0.0,0.0,-0.1,2.0,2.0,0.0,0.0,22.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.57,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,25.0,3.0,0.0,0.0,2.0,1.0,0.0,29.0,2.0,0.0,1.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,400000.0,Real Sociedad
Andoni Gorosabel,2223,es ESP,Spain,DF,Right-Back,25,27,19,1708.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.0,1.6,42.0,68.0,75.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,14.0,1.0,7.1,0.74,0.05,0.0,0.0,21.7,0.0,0.04,-0.6,-0.6,888.0,1049.0,84.7,13271.0,4844.0,512.0,561.0,91.3,297.0,344.0,86.3,50.0,83.0,60.2,1.7,-1.0,13.0,42.0,22.0,12.0,834.0,213.0,0.0,2.0,41.0,184.0,0.0,0.0,0.0,0.0,2.0,20.0,30.0,1.58,22.0,6.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,41.0,25.0,23.0,9.0,9.0,26.0,60.5,17.0,19.0,17.0,58.0,23.0,0.0,1205.0,35.0,17.0,9.0,47.4,6.0,31.6,599.0,1.0,14.0,8.0,705.0,9000000.0,Real Sociedad
Andoni Zubiaurre,2223,es ESP,Spain,GK,Goalkeeper,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,Real Sociedad
André Silva,2324,pt POR,,FW,,27,19,9,729.0,8.1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,3.3,2.5,0.3,2.8,5.0,7.0,44.0,0.37,0.0,0.37,0.25,0.25,0.41,0.04,0.45,0.31,0.35,15.0,5.0,33.3,1.85,0.62,0.13,0.4,19.1,1.0,0.17,-0.3,-0.5,134.0,165.0,81.2,1654.0,172.0,91.0,99.0,91.9,34.0,40.0,85.0,2.0,2.0,100.0,0.2,-0.3,5.0,5.0,1.0,0.0,143.0,20.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,1.11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,239.0,3.0,25.0,6.0,26.1,16.0,69.6,137.0,4.0,17.0,18.0,172.0,,
Aritz Elustondo,2223,es ESP,Spain,DF,Centre-Back,28,25,16,1449.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,1.1,1.8,21.0,52.0,19.0,0.0,0.06,0.06,0.0,0.06,0.04,0.07,0.11,0.04,0.11,8.0,0.0,0.0,0.5,0.0,0.0,,21.5,0.0,0.09,-0.7,-0.7,653.0,809.0,80.7,10994.0,4008.0,302.0,337.0,89.6,296.0,359.0,82.5,42.0,81.0,51.9,0.4,-0.1,4.0,39.0,7.0,2.0,680.0,125.0,0.0,1.0,9.0,111.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.56,5.0,2.0,0.0,0.0,0.0,2.0,0.12,0.0,1.0,0.0,1.0,0.0,0.0,26.0,17.0,15.0,10.0,1.0,14.0,53.8,12.0,9.0,20.0,46.0,43.0,1.0,952.0,68.0,14.0,5.0,62.5,3.0,37.5,470.0,1.0,13.0,7.0,547.0,14000000.0,Real Sociedad
Aritz Elustondo,2324,es ESP,,DF,,29,15,7,812.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,4.0,31.0,2.0,0.0,0.11,0.11,0.0,0.11,0.03,0.07,0.1,0.03,0.1,7.0,2.0,28.6,0.78,0.22,0.0,0.0,11.0,0.0,0.04,-0.3,-0.3,402.0,468.0,85.9,7493.0,2576.0,141.0,163.0,86.5,232.0,255.0,91.0,26.0,43.0,60.5,0.1,0.4,7.0,22.0,0.0,0.0,417.0,51.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.44,7.0,2.0,0.0,0.0,1.0,2.0,0.22,0.0,0.0,0.0,2.0,0.0,0.0,11.0,7.0,5.0,4.0,2.0,6.0,42.9,8.0,2.0,7.0,18.0,26.0,0.0,545.0,47.0,14.0,2.0,66.7,1.0,33.3,273.0,1.0,3.0,3.0,322.0,,
Aritz Elustondo,2425,es ESP,,DF,,30,22,16,1457.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.2,0.6,17.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,4.0,0.0,0.0,0.25,0.0,0.0,,8.2,0.0,0.11,-0.4,-0.4,775.0,907.0,85.4,14645.0,4879.0,286.0,303.0,94.4,406.0,449.0,90.4,75.0,127.0,59.1,0.4,-0.2,4.0,58.0,2.0,0.0,844.0,59.0,3.0,5.0,4.0,28.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,0.68,11.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,15.0,3.0,2.0,11.0,57.9,8.0,5.0,11.0,31.0,96.0,0.0,1092.0,100.0,12.0,3.0,37.5,4.0,50.0,624.0,1.0,14.0,6.0,709.0,,
Arkaitz Mariezkurrena,2425,es ESP,,"FW,MF",,19,9,1,241.0,2.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,3.0,4.0,12.0,0.75,0.0,0.75,0.75,0.75,0.36,0.06,0.41,0.36,0.41,10.0,5.0,50.0,3.73,1.87,0.2,0.4,16.9,0.0,0.1,1.0,1.0,47.0,68.0,69.1,662.0,125.0,33.0,42.0,78.6,12.0,14.0,85.7,1.0,4.0,25.0,0.2,-0.1,2.0,1.0,4.0,1.0,65.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.61,4.0,0.0,2.0,0.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,4.0,0.0,105.0,5.0,8.0,3.0,60.0,2.0,40.0,60.0,1.0,9.0,6.0,68.0,,
Arsen Zakharyan,2324,ru RUS,,"MF,FW",,20,29,15,1228.0,13.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.4,2.4,2.1,4.5,28.0,47.0,88.0,0.07,0.15,0.22,0.07,0.22,0.18,0.15,0.33,0.18,0.33,33.0,9.0,27.3,2.42,0.66,0.03,0.11,21.6,6.0,0.07,-1.4,-1.4,379.0,542.0,69.9,5923.0,1795.0,221.0,256.0,86.3,113.0,156.0,72.4,34.0,85.0,40.0,2.3,-0.1,26.0,31.0,13.0,2.0,466.0,68.0,3.0,6.0,75.0,5.0,47.0,25.0,19.0,0.0,8.0,13.0,58.0,4.25,27.0,19.0,5.0,2.0,0.0,4.0,0.29,2.0,1.0,0.0,1.0,0.0,0.0,22.0,15.0,8.0,11.0,3.0,9.0,40.9,13.0,16.0,4.0,26.0,10.0,0.0,691.0,12.0,29.0,10.0,34.5,15.0,51.7,381.0,8.0,25.0,6.0,466.0,,
Arsen Zakharyan,2425,ru RUS,,"MF,FW",,21,3,1,73.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,3.0,4.0,1.23,0.0,1.23,1.23,1.23,0.24,0.12,0.36,0.24,0.36,4.0,2.0,50.0,4.93,2.47,0.25,0.5,22.7,0.0,0.05,0.8,0.8,28.0,33.0,84.8,451.0,106.0,17.0,20.0,85.0,6.0,7.0,85.7,4.0,5.0,80.0,0.1,-0.1,1.0,3.0,1.0,0.0,32.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.4,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,1.0,2.0,1.0,100.0,0.0,0.0,21.0,0.0,1.0,0.0,36.0,,
Asier Illarramendi,2223,es ESP,Spain,MF,Defensive Midfield,32,24,13,1076.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.4,1.2,10.0,48.0,24.0,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.1,0.07,0.1,11.0,3.0,27.3,0.92,0.25,0.09,0.33,20.5,0.0,0.07,0.2,0.2,545.0,640.0,85.2,8295.0,2035.0,297.0,329.0,90.3,198.0,220.0,90.0,32.0,49.0,65.3,0.4,-0.4,10.0,53.0,3.0,1.0,607.0,29.0,0.0,3.0,6.0,5.0,3.0,0.0,2.0,0.0,4.0,10.0,27.0,2.26,22.0,3.0,0.0,1.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,10.0,22.0,4.0,16.0,36.4,28.0,19.0,18.0,54.0,20.0,0.0,790.0,33.0,12.0,7.0,100.0,0.0,0.0,426.0,1.0,15.0,8.0,516.0,2000000.0,Real Sociedad
Beñat Turrientes,2223,es ESP,Spain,"MF,FW",Central Midfield,20,6,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,40.0,47.0,85.1,707.0,113.0,20.0,23.0,87.0,14.0,14.0,100.0,5.0,9.0,55.6,0.0,-0.2,2.0,3.0,0.0,0.0,40.0,7.0,0.0,2.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,3.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,20.0,4.0,2.0,0.0,3.0,3.0,0.0,61.0,3.0,0.0,1.0,33.3,1.0,33.3,30.0,0.0,4.0,2.0,34.0,2000000.0,Real Sociedad
Beñat Turrientes,2324,es ESP,,MF,,21,29,19,1687.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,0.5,1.8,26.0,51.0,31.0,0.0,0.05,0.05,0.0,0.05,0.06,0.03,0.09,0.06,0.09,23.0,10.0,43.5,1.23,0.53,0.0,0.0,24.6,1.0,0.05,-1.2,-1.2,598.0,707.0,84.6,10126.0,2148.0,292.0,320.0,91.3,239.0,260.0,91.9,54.0,86.0,62.8,0.6,0.5,9.0,47.0,3.0,0.0,669.0,35.0,1.0,5.0,19.0,0.0,16.0,11.0,2.0,0.0,3.0,14.0,29.0,1.55,22.0,0.0,2.0,1.0,1.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0,31.0,17.0,6.0,20.0,5.0,13.0,43.3,17.0,11.0,6.0,37.0,17.0,0.0,880.0,40.0,11.0,21.0,48.8,14.0,32.6,509.0,2.0,26.0,14.0,601.0,,
Beñat Turrientes,2425,es ESP,,MF,,22,21,11,942.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.2,0.7,18.0,42.0,28.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,7.0,1.0,14.3,0.67,0.1,0.0,0.0,21.1,0.0,0.08,-0.6,-0.6,405.0,452.0,89.6,6925.0,1458.0,203.0,220.0,92.3,145.0,155.0,93.5,43.0,58.0,74.1,0.4,-0.2,3.0,40.0,2.0,1.0,423.0,29.0,0.0,6.0,19.0,1.0,10.0,5.0,1.0,0.0,0.0,2.0,12.0,1.15,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,4.0,10.0,1.0,4.0,26.7,11.0,12.0,5.0,20.0,14.0,1.0,561.0,27.0,8.0,13.0,54.2,7.0,29.2,317.0,1.0,20.0,11.0,392.0,,
