Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Jon Pacheco,2223,ESP,Spain,DF,Centre-Back,21,17,12,1193.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,18.0,48.0,0.0,0.0,0.08,0.08,0.0,0.08,0.01,0.01,0.01,0.01,0.01,3.0,0.0,0.0,0.23,0.0,0.0,,17.3,0.0,0.02,-0.1,-0.1,812.0,907.0,89.5,15784.0,4590.0,262.0,280.0,93.6,464.0,490.0,94.7,78.0,117.0,66.7,0.1,0.9,1.0,51.0,0.0,0.0,859.0,43.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.3,3.0,1.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,6.0,0.0,6.0,60.0,4.0,3.0,12.0,28.0,37.0,1.0,994.0,98.0,3.0,2.0,66.7,1.0,33.3,641.0,0.0,4.0,2.0,703.0,6000000.0,Real Sociedad
Jonathan Gomez,2223,USA,United States,DF,Left-Back,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,Real Sociedad
Martín Zubimendi,2223,ESP,Spain,MF,Defensive Midfield,23,36,35,3101.0,34.5,1.0,3.0,4.0,1.0,0.0,0.0,12.0,0.0,1.9,1.9,2.0,3.9,43.0,184.0,29.0,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.11,0.06,0.11,13.0,2.0,15.4,0.38,0.06,0.08,0.5,19.7,0.0,0.15,-0.9,-0.9,1545.0,1812.0,85.3,26783.0,8092.0,692.0,784.0,88.3,702.0,770.0,91.2,125.0,188.0,66.5,2.2,1.0,20.0,175.0,23.0,1.0,1748.0,58.0,6.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,23.0,52.0,1.51,47.0,0.0,0.0,3.0,1.0,6.0,0.17,6.0,0.0,0.0,0.0,0.0,0.0,59.0,33.0,23.0,30.0,6.0,24.0,53.3,21.0,27.0,37.0,96.0,55.0,4.0,2090.0,108.0,18.0,9.0,37.5,10.0,41.7,1265.0,3.0,23.0,17.0,1443.0,40000000.0,Real Sociedad
Mikel Merino,2223,ESP,Spain,MF,Central Midfield,26,33,28,2494.0,27.7,2.0,9.0,11.0,2.0,0.0,1.0,5.0,1.0,4.4,3.6,5.7,9.3,30.0,172.0,107.0,0.07,0.32,0.4,0.07,0.4,0.16,0.2,0.36,0.13,0.34,41.0,16.0,39.0,1.48,0.58,0.05,0.13,18.1,0.0,0.09,-2.4,-1.6,1145.0,1502.0,76.2,18019.0,6014.0,607.0,715.0,84.9,408.0,517.0,78.9,83.0,161.0,51.6,5.0,3.3,44.0,154.0,36.0,5.0,1466.0,25.0,11.0,15.0,25.0,3.0,1.0,0.0,0.0,0.0,11.0,32.0,93.0,3.36,81.0,1.0,1.0,2.0,5.0,13.0,0.47,11.0,0.0,0.0,1.0,0.0,1.0,77.0,49.0,28.0,33.0,16.0,31.0,50.0,31.0,30.0,20.0,97.0,51.0,1.0,1861.0,86.0,79.0,22.0,52.4,16.0,38.1,1020.0,4.0,48.0,37.0,1263.0,50000000.0,Real Sociedad
Mikel Oyarzabal,2223,ESP,Spain,"FW,MF",Centre-Forward,25,23,14,1214.0,13.5,4.0,1.0,5.0,2.0,2.0,3.0,1.0,0.0,4.6,2.3,2.2,4.5,27.0,29.0,122.0,0.3,0.07,0.37,0.15,0.22,0.34,0.16,0.51,0.17,0.33,16.0,8.0,50.0,1.19,0.59,0.13,0.25,18.8,0.0,0.14,-0.6,-0.3,285.0,392.0,72.7,4018.0,796.0,179.0,205.0,87.3,76.0,103.0,73.8,17.0,39.0,43.6,1.9,-1.2,14.0,14.0,9.0,2.0,368.0,22.0,1.0,2.0,28.0,3.0,7.0,5.0,1.0,0.0,2.0,18.0,31.0,2.3,25.0,2.0,0.0,3.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,5.0,3.0,5.0,5.0,26.3,14.0,10.0,3.0,16.0,5.0,0.0,532.0,15.0,54.0,7.0,26.9,15.0,57.7,317.0,12.0,27.0,19.0,386.0,40000000.0,Real Sociedad
Mohamed Ali Cho,2223,FRA,France,"FW,MF",Right Winger,18,19,5,587.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,1.7,3.4,30.0,8.0,63.0,0.15,0.31,0.46,0.15,0.46,0.27,0.25,0.52,0.27,0.52,23.0,12.0,52.2,3.53,1.84,0.04,0.08,18.3,0.0,0.08,-0.8,-0.8,108.0,165.0,65.5,1506.0,407.0,72.0,82.0,87.8,27.0,53.0,50.9,5.0,17.0,29.4,1.6,0.3,7.0,6.0,10.0,7.0,158.0,6.0,0.0,0.0,30.0,0.0,2.0,1.0,1.0,0.0,1.0,6.0,19.0,2.9,12.0,1.0,2.0,1.0,1.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,5.0,2.0,4.0,40.0,6.0,9.0,2.0,15.0,2.0,0.0,281.0,4.0,29.0,16.0,41.0,18.0,46.2,192.0,14.0,29.0,9.0,204.0,12000000.0,Real Sociedad
Pablo Marín,2223,ESP,Spain,"MF,FW",Attacking Midfield,19,10,3,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.1,9.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.31,0.2,0.51,0.31,0.51,9.0,4.0,44.4,2.25,1.0,0.0,0.0,16.6,0.0,0.14,-1.2,-1.2,128.0,168.0,76.2,1809.0,362.0,78.0,92.0,84.8,36.0,48.0,75.0,9.0,12.0,75.0,0.4,-0.8,6.0,9.0,2.0,0.0,165.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,2.75,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,4.0,1.0,2.0,28.6,5.0,1.0,4.0,14.0,2.0,0.0,215.0,4.0,10.0,5.0,55.6,3.0,33.3,132.0,3.0,8.0,5.0,155.0,1000000.0,Real Sociedad
Roberto Navarro,2223,ESP,Spain,"MF,FW",Right Winger,20,17,1,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.2,2.3,17.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,0.26,0.32,0.58,0.26,0.58,12.0,5.0,41.7,3.08,1.28,0.0,0.0,17.0,0.0,0.09,-1.0,-1.0,99.0,138.0,71.7,1345.0,382.0,60.0,73.0,82.2,22.0,35.0,62.9,8.0,13.0,61.5,1.1,-1.2,12.0,8.0,3.0,0.0,119.0,18.0,0.0,1.0,16.0,0.0,11.0,5.0,3.0,0.0,1.0,5.0,19.0,4.87,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,1.0,50.0,1.0,7.0,2.0,7.0,2.0,0.0,212.0,2.0,20.0,7.0,38.9,9.0,50.0,128.0,9.0,21.0,16.0,131.0,3000000.0,Real Sociedad
Robin Le Normand,2223,ESP,Spain,DF,Centre-Back,25,33,31,2796.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.1,1.0,26.0,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,12.0,2.0,16.7,0.39,0.06,0.0,0.0,12.8,0.0,0.08,-1.0,-1.0,1533.0,1740.0,88.1,30128.0,8968.0,485.0,542.0,89.5,862.0,926.0,93.1,171.0,240.0,71.3,0.6,-0.1,3.0,93.0,2.0,0.0,1653.0,85.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,0.48,13.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,25.0,9.0,2.0,14.0,51.9,13.0,8.0,33.0,69.0,93.0,0.0,1976.0,242.0,21.0,2.0,100.0,0.0,0.0,1200.0,0.0,8.0,9.0,1272.0,35000000.0,Real Sociedad
Takefusa Kubo,2223,JPN,Japan,"FW,MF",Right Winger,21,35,29,2439.0,27.1,9.0,4.0,13.0,9.0,0.0,0.0,3.0,0.0,5.9,5.9,6.0,11.9,117.0,81.0,239.0,0.33,0.15,0.48,0.33,0.48,0.22,0.22,0.44,0.22,0.44,72.0,30.0,41.7,2.66,1.11,0.13,0.3,17.8,3.0,0.08,3.1,3.1,621.0,875.0,71.0,8389.0,2340.0,382.0,454.0,84.1,174.0,249.0,69.9,29.0,65.0,44.6,5.4,-2.0,39.0,33.0,34.0,4.0,823.0,42.0,3.0,5.0,72.0,5.0,29.0,10.0,12.0,1.0,10.0,35.0,96.0,3.55,63.0,10.0,7.0,10.0,1.0,11.0,0.41,6.0,0.0,2.0,0.0,2.0,1.0,44.0,26.0,18.0,16.0,10.0,16.0,42.1,22.0,28.0,9.0,53.0,4.0,0.0,1240.0,6.0,141.0,49.0,41.9,50.0,42.7,841.0,66.0,90.0,42.0,929.0,25000000.0,Real Sociedad
Umar Sadiq,2223,NGA,Nigeria,FW,Centre-Forward,25,2,1,82.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,1.0,6.0,1.1,0.0,1.1,1.1,1.1,0.47,0.0,0.47,0.47,0.47,1.0,1.0,100.0,1.1,1.1,1.0,1.0,2.9,0.0,0.43,0.6,0.6,13.0,13.0,100.0,162.0,35.0,9.0,9.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,26.0,1.0,2.0,2.0,66.7,0.0,0.0,16.0,1.0,6.0,2.0,21.0,18000000.0,Real Sociedad
Unai Marrero,2223,ESP,Spain,GK,Goalkeeper,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,Real Sociedad
Álex Remiro,2223,ESP,Spain,GK,Goalkeeper,27,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,941.0,1313.0,71.7,28583.0,21541.0,142.0,143.0,99.3,442.0,458.0,96.5,357.0,704.0,50.7,0.1,0.0,1.0,28.0,0.0,0.0,970.0,336.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.16,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,33.3,2.0,0.0,0.0,1.0,17.0,3.0,1390.0,1173.0,0.0,0.0,,0.0,,805.0,0.0,2.0,0.0,650.0,25000000.0,Real Sociedad
