Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Diego Aguado,2425,es ESP,,DF,,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Piñeiro,2223,es ESP,,GK,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Piñeiro,2324,es ESP,Spain,GK,Goalkeeper,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,Real Madrid CF
Eden Hazard,2223,be BEL,Belgium,FW,Left Winger,31,6,2,196.0,2.2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.5,0.7,6.0,8.0,25.0,0.0,0.46,0.46,0.0,0.46,0.45,0.23,0.67,0.08,0.31,2.0,0.0,0.0,0.92,0.0,0.0,,21.6,0.0,0.09,-1.0,-0.2,96.0,108.0,88.9,1184.0,231.0,60.0,68.0,88.2,21.0,22.0,95.5,4.0,4.0,100.0,0.5,0.5,7.0,6.0,3.0,0.0,101.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,7.35,12.0,1.0,0.0,2.0,0.0,1.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,128.0,0.0,13.0,2.0,33.3,2.0,33.3,95.0,1.0,9.0,2.0,112.0,5000000.0,Real Madrid CF
Edgar Pujol,2324,do DOM,Dominican Republic,DF,Centre-Back,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,Real Madrid CF
Eduardo Camavinga,2223,fr FRA,France,"MF,DF",Central Midfield,19,37,21,2010.0,22.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,1.5,2.3,69.0,165.0,99.0,0.0,0.04,0.04,0.0,0.04,0.04,0.07,0.1,0.04,0.1,18.0,3.0,16.7,0.81,0.13,0.0,0.0,23.2,0.0,0.04,-0.8,-0.8,1364.0,1504.0,90.7,21221.0,5654.0,711.0,763.0,93.2,517.0,548.0,94.3,89.0,112.0,79.5,2.2,-0.5,24.0,138.0,17.0,1.0,1389.0,107.0,4.0,6.0,6.0,73.0,0.0,0.0,0.0,0.0,8.0,15.0,72.0,3.23,55.0,0.0,5.0,9.0,0.0,5.0,0.22,3.0,0.0,0.0,1.0,1.0,0.0,68.0,48.0,32.0,21.0,15.0,24.0,37.5,40.0,19.0,17.0,85.0,25.0,0.0,1770.0,51.0,39.0,38.0,53.5,25.0,35.2,1162.0,12.0,39.0,28.0,1326.0,85000000.0,Real Madrid CF
Eduardo Camavinga,2324,fr FRA,France,"MF,DF",Central Midfield,20,31,21,1817.0,20.2,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.9,0.9,1.4,2.3,49.0,106.0,31.0,0.0,0.1,0.1,0.0,0.1,0.05,0.07,0.11,0.05,0.11,17.0,7.0,41.2,0.84,0.35,0.0,0.0,22.7,0.0,0.05,-0.9,-0.9,1205.0,1328.0,90.7,19473.0,4856.0,593.0,629.0,94.3,505.0,540.0,93.5,75.0,102.0,73.5,1.8,0.6,20.0,100.0,14.0,3.0,1278.0,44.0,4.0,9.0,4.0,20.0,0.0,0.0,0.0,0.0,6.0,12.0,58.0,2.87,45.0,0.0,3.0,4.0,5.0,6.0,0.3,5.0,0.0,1.0,0.0,0.0,0.0,76.0,47.0,39.0,29.0,8.0,23.0,59.0,16.0,28.0,29.0,105.0,29.0,1.0,1605.0,55.0,20.0,36.0,52.2,18.0,26.1,1011.0,5.0,26.0,24.0,1196.0,100000000.0,Real Madrid CF
Eduardo Camavinga,2425,fr FRA,France,"MF,DF",Central Midfield,21,19,11,1102,12.2,1,2,3,1,0,0,2,0,0.4,0.4,0.8,1.2,26,61,31,0.08,0.16,0.25,0.08,0.25,0.04,0.06,0.10,0.04,0.10,8.0,2.0,25.0,0.65,0.16,0.13,0.5,18.5,0.0,0.05,0.6,0.6,700.0,793.0,88.3,11361.0,3012.0,344.0,367.0,93.7,296.0,319.0,92.8,43.0,66.0,65.2,0.7,1.2,11.0,61.0,5.0,0.0,746.0,42.0,4.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,5.0,11.0,31.0,2.54,25.0,1.0,2.0,3.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,42.0,26.0,23.0,16.0,3.0,19.0,57.6,14.0,16.0,18.0,60.0,23.0,0.0,957.0,49.0,15.0,15.0,48.4,10.0,32.3,565.0,7.0,7.0,11.0,643.0,60000000.0,Real Madrid CF
Endrick,2425,br BRA,Brazil,FW,Centre-Forward,18,22,3,363,4.0,1,0,1,1,0,0,1,0,2.5,2.5,0.5,3.0,12,8,32,0.25,0.00,0.25,0.25,0.25,0.61,0.12,0.73,0.61,0.73,24.0,6.0,25.0,5.95,1.49,0.04,0.17,16.4,0.0,0.1,-1.5,-1.5,59.0,75.0,78.7,939.0,120.0,31.0,37.0,83.8,18.0,23.0,78.3,6.0,7.0,85.7,0.2,-0.5,4.0,1.0,2.0,0.0,69.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.96,6.0,0.0,1.0,1.0,0.0,2.0,0.49,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,33.3,2.0,0.0,4.0,5.0,1.0,0.0,127.0,1.0,23.0,4.0,36.4,6.0,54.5,83.0,10.0,10.0,3.0,103.0,35000000.0,Real Madrid CF
Federico Valverde,2223,uy URU,Uruguay,"MF,FW",Central Midfield,24,34,29,2502.0,27.8,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,4.3,4.3,6.3,10.6,70.0,151.0,135.0,0.25,0.14,0.4,0.25,0.4,0.15,0.23,0.38,0.15,0.38,63.0,21.0,33.3,2.27,0.76,0.11,0.33,22.7,2.0,0.07,2.7,2.7,1427.0,1641.0,87.0,21092.0,4276.0,855.0,915.0,93.4,424.0,489.0,86.7,99.0,136.0,72.8,5.1,-2.3,43.0,118.0,45.0,6.0,1611.0,21.0,3.0,22.0,27.0,14.0,0.0,0.0,0.0,0.0,9.0,26.0,81.0,2.91,77.0,0.0,2.0,1.0,0.0,14.0,0.5,13.0,0.0,1.0,0.0,0.0,0.0,31.0,20.0,14.0,11.0,6.0,13.0,50.0,13.0,27.0,17.0,48.0,15.0,0.0,1870.0,35.0,54.0,31.0,70.5,10.0,22.7,1190.0,8.0,21.0,7.0,1485.0,100000000.0,Real Madrid CF
Federico Valverde,2324,uy URU,Uruguay,MF,Central Midfield,25,37,33,2904.0,32.3,2.0,7.0,9.0,2.0,0.0,0.0,2.0,0.0,3.5,3.5,5.8,9.3,104.0,231.0,102.0,0.06,0.22,0.28,0.06,0.28,0.11,0.18,0.29,0.11,0.29,56.0,18.0,32.1,1.74,0.56,0.04,0.11,23.0,1.0,0.06,-1.5,-1.5,1901.0,2117.0,89.8,29049.0,7780.0,1109.0,1169.0,94.9,612.0,675.0,90.7,126.0,185.0,68.1,3.4,1.2,49.0,229.0,41.0,4.0,2077.0,31.0,14.0,33.0,30.0,5.0,0.0,0.0,0.0,0.0,9.0,18.0,119.0,3.69,110.0,0.0,3.0,1.0,2.0,14.0,0.43,12.0,0.0,0.0,2.0,0.0,0.0,47.0,34.0,22.0,13.0,12.0,24.0,57.1,18.0,37.0,43.0,90.0,40.0,0.0,2448.0,77.0,69.0,22.0,50.0,21.0,47.7,1610.0,15.0,28.0,12.0,1925.0,120000000.0,Real Madrid CF
Federico Valverde,2425,uy URU,Uruguay,"MF,DF",Central Midfield,26,36,34,3032,33.7,6,4,10,6,0,0,4,0,2.7,2.7,3.1,5.8,66,226,76,0.18,0.12,0.30,0.18,0.30,0.08,0.09,0.17,0.08,0.17,57.0,22.0,38.6,1.69,0.65,0.11,0.27,26.8,5.0,0.05,3.3,3.3,2010.0,2237.0,89.9,34974.0,10229.0,973.0,1037.0,93.8,789.0,841.0,93.8,198.0,262.0,75.6,3.2,0.9,39.0,232.0,31.0,2.0,2145.0,81.0,3.0,50.0,26.0,38.0,3.0,3.0,0.0,0.0,11.0,23.0,87.0,2.58,81.0,1.0,1.0,0.0,0.0,13.0,0.39,12.0,0.0,0.0,1.0,0.0,0.0,50.0,30.0,22.0,23.0,5.0,29.0,67.4,14.0,30.0,55.0,105.0,52.0,1.0,2543.0,98.0,43.0,16.0,57.1,10.0,35.7,1525.0,5.0,35.0,1.0,1905.0,130000000.0,Real Madrid CF
Ferland Mendy,2223,fr FRA,France,DF,Left-Back,27,18,17,1351.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,23.0,56.0,73.0,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06,1.0,0.0,0.0,0.07,0.0,0.0,,7.3,0.0,0.26,-0.3,-0.3,794.0,862.0,92.1,10969.0,2745.0,507.0,532.0,95.3,223.0,246.0,90.7,34.0,38.0,89.5,0.6,0.4,13.0,54.0,9.0,0.0,759.0,101.0,0.0,3.0,7.0,81.0,0.0,0.0,0.0,0.0,2.0,8.0,28.0,1.87,25.0,1.0,1.0,0.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,14.0,6.0,1.0,12.0,60.0,8.0,5.0,14.0,35.0,16.0,0.0,971.0,42.0,8.0,19.0,65.5,8.0,27.6,591.0,2.0,20.0,17.0,697.0,25000000.0,Real Madrid CF
Ferland Mendy,2324,fr FRA,France,DF,Left-Back,28,23,21,1720.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.9,1.1,19.0,84.0,96.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,5.0,1.0,20.0,0.26,0.05,0.0,0.0,19.8,0.0,0.05,-0.2,-0.2,1201.0,1275.0,94.2,16396.0,4875.0,759.0,781.0,97.2,356.0,383.0,93.0,41.0,50.0,82.0,0.7,-0.9,11.0,63.0,10.0,1.0,1127.0,148.0,0.0,4.0,5.0,136.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,1.62,27.0,2.0,1.0,0.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,12.0,2.0,1.0,11.0,78.6,3.0,10.0,13.0,28.0,26.0,1.0,1409.0,44.0,17.0,13.0,46.4,13.0,46.4,858.0,3.0,20.0,14.0,1026.0,22000000.0,Real Madrid CF
Ferland Mendy,2425,fr FRA,France,DF,Left-Back,29,14,12,1005,11.2,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0.5,12,36,40,0.00,0.09,0.09,0.00,0.09,0.00,0.05,0.05,0.00,0.05,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,630.0,671.0,93.9,9091.0,2431.0,387.0,399.0,97.0,199.0,212.0,93.9,32.0,38.0,84.2,0.7,0.5,3.0,44.0,1.0,0.0,581.0,88.0,0.0,2.0,1.0,69.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,0.45,4.0,0.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,7.0,6.0,4.0,9.0,75.0,3.0,7.0,9.0,26.0,8.0,1.0,739.0,30.0,4.0,3.0,50.0,3.0,50.0,447.0,1.0,10.0,9.0,535.0,14000000.0,Real Madrid CF
Fran,2324,es ESP,,GK,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fran,2425,es ESP,,GK,,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,19.0,20.0,95.0,386.0,262.0,7.0,7.0,100.0,8.0,8.0,100.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,22.0,20.0,0.0,0.0,,0.0,,12.0,0.0,0.0,0.0,13.0,,
Fran Garcia,2324,es ESP,Spain,DF,Left-Back,23,25,15,1398.0,15.5,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,2.4,3.0,53.0,60.0,139.0,0.06,0.32,0.39,0.06,0.39,0.03,0.16,0.19,0.03,0.19,9.0,1.0,11.1,0.58,0.06,0.11,1.0,20.9,0.0,0.06,0.5,0.5,841.0,997.0,84.4,12143.0,3312.0,518.0,554.0,93.5,280.0,327.0,85.6,28.0,68.0,41.2,1.8,2.6,16.0,38.0,14.0,6.0,866.0,129.0,2.0,3.0,60.0,122.0,0.0,0.0,0.0,0.0,2.0,20.0,34.0,2.19,32.0,0.0,2.0,0.0,0.0,4.0,0.26,4.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,11.0,12.0,2.0,13.0,41.9,18.0,13.0,19.0,44.0,28.0,1.0,1148.0,39.0,23.0,8.0,44.4,9.0,50.0,686.0,4.0,22.0,8.0,747.0,15000000.0,Real Madrid CF
Fran Garcia,2425,es ESP,Spain,DF,Left-Back,24,31,24,2171,24.1,0,2,2,0,0,0,0,0,0.9,0.9,1.8,2.7,78,119,177,0.00,0.08,0.08,0.00,0.08,0.04,0.08,0.11,0.04,0.11,14.0,3.0,21.4,0.58,0.12,0.0,0.0,19.4,0.0,0.06,-0.9,-0.9,1344.0,1551.0,86.7,19116.0,5223.0,836.0,895.0,93.4,389.0,453.0,85.9,67.0,110.0,60.9,2.3,0.2,24.0,87.0,23.0,9.0,1350.0,199.0,1.0,5.0,66.0,169.0,0.0,0.0,0.0,0.0,2.0,38.0,56.0,2.32,50.0,0.0,1.0,0.0,2.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,51.0,36.0,29.0,16.0,6.0,28.0,54.9,23.0,22.0,28.0,79.0,67.0,1.0,1792.0,71.0,33.0,8.0,34.8,15.0,65.2,1001.0,15.0,20.0,10.0,1162.0,18000000.0,Real Madrid CF
Fran González,2223,es ESP,,DF,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fran González,2324,es ESP,,DF,,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonzalo García,2324,es ESP,Spain,"FW,MF",Centre-Forward,19,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,1.0,1.0,100.0,4.74,4.74,0.0,0.0,19.1,0.0,0.03,0.0,0.0,4.0,7.0,57.1,35.0,7.0,4.0,6.0,66.7,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,100.0,8.0,1.0,0.0,0.0,7.0,1000000.0,Real Madrid CF
Gonzalo García,2425,es ESP,,"FW,DF",,20,3,0,56,0.6,0,1,1,0,0,0,0,0,0.5,0.5,1.0,1.5,0,0,3,0.00,1.61,1.61,0.00,1.61,0.79,1.56,2.35,0.79,2.35,1.0,0.0,0.0,1.61,0.0,0.0,,4.8,0.0,0.49,-0.5,-0.5,19.0,20.0,95.0,245.0,20.0,12.0,13.0,92.3,5.0,5.0,100.0,1.0,1.0,100.0,0.6,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.21,2.0,0.0,0.0,0.0,0.0,1.0,1.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,0.0,,0.0,,14.0,0.0,0.0,3.0,17.0,,
Jacobo Ramón,2324,es ESP,Spain,DF,Centre-Back,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,Real Madrid CF
Jacobo Ramón,2425,es ESP,,DF,,19,3,2,204,2.3,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,0,1,2,0.44,0.00,0.44,0.44,0.44,0.07,0.09,0.16,0.07,0.16,2.0,1.0,50.0,0.88,0.44,0.5,1.0,9.5,0.0,0.08,0.8,0.8,84.0,90.0,93.3,1402.0,513.0,37.0,40.0,92.5,42.0,43.0,97.7,4.0,4.0,100.0,0.0,-0.2,1.0,3.0,0.0,0.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,3.0,0.0,2.0,100.0,0.0,1.0,3.0,10.0,8.0,2.0,117.0,9.0,3.0,0.0,,0.0,,59.0,0.0,2.0,1.0,71.0,,
Jesús Vallejo,2223,es ESP,Spain,DF,Centre-Back,25,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.29,1.29,1.29,1.0,1.0,100.0,4.09,4.09,0.0,0.0,5.7,0.0,0.32,-0.3,-0.3,12.0,12.0,100.0,224.0,80.0,4.0,4.0,100.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,0.0,,0.0,,10.0,0.0,0.0,0.0,11.0,2000000.0,Real Madrid CF
Jesús Vallejo,2425,es ESP,Spain,DF,Centre-Back,27,4,1,138,1.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,1,0.00,0.65,0.65,0.00,0.65,0.00,0.08,0.08,0.00,0.08,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,60.0,67.0,89.6,1094.0,392.0,19.0,19.0,100.0,37.0,41.0,90.2,3.0,6.0,50.0,0.2,0.9,2.0,5.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.96,3.0,0.0,0.0,0.0,0.0,1.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,8.0,0.0,78.0,7.0,0.0,0.0,,0.0,,50.0,0.0,0.0,0.0,52.0,1000000.0,Real Madrid CF
Joselu,2324,es ESP,Spain,FW,Centre-Forward,33,34,15,1687.0,18.7,10.0,2.0,12.0,10.0,0.0,2.0,1.0,0.0,11.6,10.0,1.7,11.7,15.0,20.0,98.0,0.53,0.11,0.64,0.53,0.64,0.62,0.09,0.71,0.53,0.62,61.0,28.0,45.9,3.25,1.49,0.16,0.36,12.8,0.0,0.16,-1.6,0.0,260.0,360.0,72.2,3248.0,498.0,171.0,224.0,76.3,59.0,82.0,72.0,8.0,11.0,72.7,2.0,0.3,12.0,16.0,3.0,0.0,342.0,15.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,31.0,1.65,23.0,0.0,1.0,0.0,0.0,5.0,0.27,3.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0,4.0,1.0,0.0,0.0,7.0,10.0,6.0,12.0,11.0,0.0,514.0,13.0,99.0,6.0,42.9,7.0,50.0,292.0,12.0,29.0,9.0,398.0,5000000.0,Real Madrid CF
Jude Bellingham,2324,eng ENG,England,MF,Attacking Midfield,20,28,27,2315.0,25.7,19.0,6.0,25.0,18.0,1.0,1.0,5.0,1.0,11.1,10.3,5.3,15.6,85.0,196.0,177.0,0.74,0.23,0.97,0.7,0.93,0.43,0.21,0.64,0.4,0.61,62.0,34.0,54.8,2.41,1.32,0.29,0.53,14.8,0.0,0.17,7.9,7.7,1363.0,1543.0,88.3,19609.0,4025.0,856.0,930.0,92.0,387.0,428.0,90.4,76.0,90.0,84.4,4.3,0.7,48.0,137.0,45.0,3.0,1490.0,43.0,18.0,14.0,21.0,12.0,1.0,1.0,0.0,0.0,10.0,25.0,99.0,3.85,82.0,0.0,8.0,5.0,0.0,13.0,0.51,10.0,0.0,1.0,2.0,0.0,0.0,42.0,34.0,14.0,18.0,10.0,12.0,33.3,24.0,50.0,21.0,63.0,17.0,0.0,1897.0,21.0,135.0,50.0,51.5,35.0,36.1,1235.0,26.0,53.0,40.0,1554.0,180000000.0,Real Madrid CF
Jude Bellingham,2425,eng ENG,England,MF,Attacking Midfield,21,31,29,2488,27.6,9,8,17,8,1,2,5,1,11.4,9.9,3.9,13.7,74,199,143,0.33,0.29,0.61,0.29,0.58,0.41,0.14,0.55,0.36,0.50,60.0,22.0,36.7,2.17,0.8,0.13,0.36,15.6,0.0,0.17,-2.4,-1.9,1333.0,1548.0,86.1,21413.0,4654.0,715.0,785.0,91.1,476.0,541.0,88.0,112.0,142.0,78.9,4.5,4.1,42.0,130.0,31.0,0.0,1490.0,48.0,22.0,19.0,18.0,11.0,1.0,0.0,0.0,0.0,10.0,27.0,105.0,3.8,85.0,1.0,5.0,3.0,3.0,13.0,0.47,11.0,0.0,0.0,1.0,1.0,0.0,61.0,33.0,20.0,27.0,14.0,28.0,66.7,14.0,35.0,28.0,89.0,23.0,1.0,1881.0,32.0,110.0,41.0,54.7,28.0,37.3,1229.0,14.0,54.0,43.0,1542.0,180000000.0,Real Madrid CF
Karim Benzema,2223,fr FRA,France,FW,Centre-Forward,34,24,24,2038.0,22.6,19.0,3.0,22.0,12.0,7.0,8.0,1.0,0.0,21.5,14.9,5.8,20.7,72.0,138.0,157.0,0.84,0.13,0.97,0.53,0.66,0.95,0.26,1.2,0.66,0.91,99.0,36.0,36.4,4.37,1.59,0.12,0.33,15.9,6.0,0.15,-2.5,-2.9,924.0,1070.0,86.4,10990.0,2417.0,624.0,695.0,89.8,193.0,210.0,91.9,24.0,32.0,75.0,5.5,-2.8,48.0,71.0,51.0,0.0,1012.0,52.0,9.0,7.0,3.0,4.0,9.0,0.0,0.0,0.0,6.0,25.0,102.0,4.5,86.0,1.0,6.0,2.0,0.0,7.0,0.31,5.0,0.0,1.0,1.0,0.0,0.0,9.0,5.0,2.0,4.0,3.0,2.0,18.2,9.0,11.0,2.0,11.0,5.0,0.0,1284.0,7.0,175.0,20.0,45.5,22.0,50.0,797.0,31.0,32.0,28.0,1092.0,25000000.0,Real Madrid CF
Kepa Arrizabalaga,2324,es ESP,Spain,GK,Goalkeeper,28,14,13,1198.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,386.0,456.0,84.6,8976.0,5956.0,89.0,90.0,98.9,225.0,226.0,99.6,72.0,139.0,51.8,0.0,0.0,0.0,2.0,0.0,0.0,374.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,474.0,412.0,0.0,0.0,,0.0,,313.0,0.0,0.0,0.0,300.0,12000000.0,Real Madrid CF
Kylian Mbappé,2425,fr FRA,France,FW,Centre-Forward,25,34,34,2907,32.3,31,3,34,24,7,9,3,1,25.9,18.6,7.7,26.3,150,140,386,0.96,0.09,1.05,0.74,0.84,0.80,0.24,1.04,0.58,0.81,152.0,75.0,49.3,4.71,2.32,0.16,0.32,17.3,3.0,0.12,5.1,5.4,949.0,1145.0,82.9,13622.0,2382.0,575.0,652.0,88.2,250.0,292.0,85.6,62.0,78.0,79.5,6.6,-4.7,51.0,75.0,52.0,3.0,1074.0,66.0,6.0,19.0,35.0,11.0,6.0,0.0,0.0,0.0,5.0,33.0,133.0,4.12,83.0,2.0,23.0,8.0,0.0,15.0,0.46,8.0,1.0,2.0,3.0,1.0,0.0,8.0,5.0,1.0,3.0,4.0,1.0,20.0,4.0,3.0,1.0,9.0,1.0,1.0,1572.0,1.0,320.0,83.0,44.4,91.0,48.7,1065.0,96.0,84.0,49.0,1355.0,180000000.0,Real Madrid CF
