Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Diego Iturralde,2324,es ESP,,DF,,20,1,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,9.0,14.0,64.3,148.0,110.0,5.0,5.0,100.0,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,17.0,3.0,0.0,1.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,,
Diego Iturralde,2425,es ESP,,FW,,21,1,1,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,1.0,0.0,0.0,2.43,0.0,0.0,,15.5,0.0,0.09,-0.1,-0.1,5.0,7.0,71.4,53.0,0.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,1.0,100.0,9.0,0.0,2.0,0.0,10.0,,
Djibril Sow,2324,ch SUI,Switzerland,MF,Central Midfield,26,24,18,1460.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.5,1.5,0.8,2.3,25.0,73.0,45.0,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14,18.0,5.0,27.8,1.11,0.31,0.06,0.2,17.7,0.0,0.08,-0.5,-0.5,582.0,682.0,85.3,9552.0,1887.0,275.0,310.0,88.7,252.0,277.0,91.0,38.0,54.0,70.4,1.1,0.2,15.0,57.0,7.0,2.0,664.0,16.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,14.0,43.0,2.65,34.0,0.0,1.0,3.0,1.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,15.0,8.0,5.0,9.0,36.0,16.0,17.0,17.0,45.0,8.0,1.0,840.0,22.0,33.0,5.0,62.5,2.0,25.0,487.0,0.0,23.0,3.0,577.0,9000000.0,Sevilla FC
Djibril Sow,2425,ch SUI,Switzerland,MF,Central Midfield,27,30,24,2062.0,22.9,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.4,2.4,1.6,4.0,23.0,100.0,50.0,0.09,0.04,0.13,0.09,0.13,0.1,0.07,0.18,0.1,0.18,22.0,6.0,27.3,0.96,0.26,0.09,0.33,18.6,0.0,0.11,-0.4,-0.4,883.0,994.0,88.8,14168.0,3459.0,441.0,482.0,91.5,366.0,397.0,92.2,54.0,71.0,76.1,1.0,-0.6,21.0,87.0,10.0,1.0,970.0,22.0,0.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,64.0,2.79,58.0,0.0,0.0,3.0,2.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,13.0,10.0,2.0,8.0,47.1,9.0,15.0,28.0,53.0,26.0,1.0,1197.0,35.0,32.0,10.0,40.0,11.0,44.0,604.0,3.0,36.0,9.0,827.0,7500000.0,Sevilla FC
Dodi Lukebakio,2324,be BEL,Belgium,"FW,MF",Right Winger,25,23,12,1125.0,12.5,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,5.6,5.6,0.7,6.2,48.0,26.0,116.0,0.4,0.08,0.48,0.4,0.48,0.45,0.05,0.5,0.45,0.5,42.0,17.0,40.5,3.36,1.36,0.12,0.29,14.4,1.0,0.13,-0.6,-0.6,269.0,351.0,76.6,4081.0,574.0,153.0,173.0,88.4,80.0,100.0,80.0,23.0,40.0,57.5,1.1,0.3,13.0,8.0,10.0,4.0,337.0,11.0,1.0,4.0,36.0,2.0,2.0,1.0,1.0,0.0,3.0,16.0,48.0,3.84,32.0,2.0,8.0,5.0,0.0,6.0,0.48,5.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,16.7,5.0,7.0,2.0,7.0,5.0,0.0,520.0,8.0,67.0,30.0,48.4,26.0,41.9,369.0,24.0,44.0,19.0,437.0,12000000.0,Sevilla FC
Dodi Lukebakio,2425,be BEL,Belgium,FW,Right Winger,26,38,36,3092.0,34.4,11.0,2.0,13.0,10.0,1.0,1.0,3.0,1.0,10.1,9.3,4.5,13.8,131.0,93.0,247.0,0.32,0.06,0.38,0.29,0.35,0.29,0.13,0.42,0.27,0.4,93.0,38.0,40.9,2.71,1.11,0.11,0.26,19.2,2.0,0.1,0.9,0.7,780.0,1052.0,74.1,12204.0,2657.0,464.0,529.0,87.7,229.0,307.0,74.6,68.0,151.0,45.0,4.0,-2.5,54.0,50.0,24.0,6.0,945.0,101.0,7.0,12.0,124.0,8.0,64.0,43.0,12.0,0.0,6.0,30.0,119.0,3.46,65.0,18.0,21.0,8.0,2.0,9.0,0.26,6.0,0.0,2.0,0.0,1.0,0.0,22.0,14.0,8.0,8.0,6.0,15.0,55.6,12.0,17.0,11.0,33.0,17.0,2.0,1494.0,11.0,145.0,84.0,50.3,75.0,44.9,889.0,65.0,117.0,57.0,1110.0,20000000.0,Sevilla FC
Federico Gattoni,2324,ar ARG,Argentina,"DF,FW",Centre-Back,24,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,7.0,9.0,77.8,137.0,21.0,2.0,3.0,66.7,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,,0.0,,3.0,0.0,0.0,0.0,3.0,3500000.0,Sevilla FC
Fernando,2223,br BRA,Brazil,"MF,DF",Defensive Midfield,35,22,19,1577.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.7,0.9,6.0,67.0,13.0,0.0,0.06,0.06,0.0,0.06,0.01,0.04,0.05,0.01,0.05,6.0,0.0,0.0,0.34,0.0,0.0,,24.7,0.0,0.04,-0.2,-0.2,768.0,873.0,88.0,13835.0,3514.0,330.0,365.0,90.4,352.0,376.0,93.6,73.0,102.0,71.6,0.4,0.3,9.0,52.0,3.0,0.0,836.0,31.0,0.0,21.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,20.0,1.14,18.0,0.0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,34.0,23.0,14.0,17.0,3.0,18.0,60.0,12.0,11.0,24.0,58.0,29.0,0.0,1025.0,83.0,5.0,3.0,60.0,1.0,20.0,584.0,0.0,13.0,12.0,656.0,3000000.0,Sevilla FC
Fernando,2324,br BRA,Brazil,MF,Defensive Midfield,36,8,5,459.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,1.0,0.0,0.0,0.2,0.0,0.0,,16.2,0.0,0.02,0.0,0.0,209.0,242.0,86.4,3691.0,1069.0,98.0,107.0,91.6,89.0,99.0,89.9,18.0,24.0,75.0,0.3,-0.3,2.0,21.0,5.0,2.0,233.0,8.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,1.57,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,2.0,4.0,3.0,5.0,55.6,4.0,2.0,7.0,16.0,9.0,0.0,288.0,10.0,5.0,4.0,66.7,1.0,16.7,168.0,1.0,5.0,3.0,186.0,2000000.0,Sevilla FC
Gonzalo Montiel,2223,ar ARG,Argentina,DF,Right-Back,25,28,17,1524.0,16.9,0.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,0.8,0.8,2.1,2.9,34.0,57.0,87.0,0.0,0.18,0.18,0.0,0.18,0.04,0.13,0.17,0.04,0.17,8.0,1.0,12.5,0.47,0.06,0.0,0.0,13.7,0.0,0.09,-0.8,-0.8,661.0,851.0,77.7,10029.0,3892.0,359.0,402.0,89.3,250.0,322.0,77.6,34.0,78.0,43.6,2.5,0.9,20.0,53.0,13.0,7.0,707.0,138.0,3.0,3.0,39.0,128.0,3.0,0.0,2.0,0.0,6.0,21.0,41.0,2.42,33.0,6.0,1.0,0.0,1.0,5.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,12.0,14.0,0.0,15.0,51.7,14.0,18.0,19.0,45.0,38.0,0.0,1023.0,54.0,33.0,10.0,43.5,12.0,52.2,532.0,5.0,23.0,9.0,576.0,12000000.0,Sevilla FC
Gonzalo Montiel,2324,ar ARG,Argentina,DF,Right-Back,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,Sevilla FC
Gonzalo Montiel,2425,ar ARG,,"DF,MF",,27,6,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.0,0.0,0.0,0.8,0.0,0.0,,14.7,0.0,0.03,0.0,0.0,68.0,78.0,87.2,1288.0,364.0,29.0,30.0,96.7,33.0,37.0,89.2,6.0,10.0,60.0,0.1,0.0,0.0,8.0,1.0,1.0,64.0,14.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,3.0,75.0,1.0,0.0,2.0,6.0,11.0,0.0,99.0,9.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,57.0,,
Hannibal Mejbri,2324,tn TUN,,MF,,20,6,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.39,0.4,0.01,0.4,1.0,0.0,0.0,0.87,0.0,0.0,,24.9,0.0,0.01,0.0,0.0,41.0,50.0,82.0,543.0,94.0,27.0,29.0,93.1,13.0,16.0,81.3,1.0,4.0,25.0,0.2,-0.5,4.0,4.0,3.0,0.0,49.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.06,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,68.0,0.0,4.0,3.0,60.0,1.0,20.0,38.0,0.0,6.0,6.0,50.0,,
Ibrahima Sow,2324,sn SEN,,FW,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Romero,2324,es ESP,Spain,FW,Centre-Forward,23,14,14,1039.0,11.5,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,7.3,7.3,1.7,9.0,31.0,16.0,64.0,0.35,0.35,0.69,0.35,0.69,0.63,0.15,0.78,0.63,0.78,42.0,17.0,40.5,3.64,1.47,0.1,0.24,14.8,0.0,0.17,-3.3,-3.3,146.0,209.0,69.9,1949.0,319.0,83.0,105.0,79.0,46.0,64.0,71.9,5.0,12.0,41.7,1.0,2.3,11.0,9.0,9.0,1.0,187.0,17.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,29.0,2.51,16.0,0.0,8.0,0.0,0.0,8.0,0.69,4.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,2.0,2.0,2.0,5.0,55.6,4.0,12.0,0.0,6.0,11.0,0.0,370.0,9.0,63.0,13.0,41.9,16.0,51.6,195.0,14.0,42.0,9.0,248.0,18000000.0,Sevilla FC
Isaac Romero,2425,es ESP,Spain,FW,Centre-Forward,24,31,26,2156.0,24.0,4.0,2.0,6.0,4.0,0.0,1.0,10.0,1.0,6.8,6.0,2.1,8.1,21.0,29.0,95.0,0.17,0.08,0.25,0.17,0.25,0.28,0.09,0.37,0.25,0.34,53.0,17.0,32.1,2.21,0.71,0.08,0.24,16.9,0.0,0.11,-2.8,-2.0,310.0,441.0,70.3,4995.0,703.0,172.0,222.0,77.5,92.0,130.0,70.8,31.0,43.0,72.1,2.2,-0.1,20.0,20.0,11.0,4.0,388.0,48.0,1.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,5.0,17.0,44.0,1.84,30.0,1.0,5.0,5.0,0.0,7.0,0.29,4.0,0.0,1.0,2.0,0.0,0.0,13.0,7.0,4.0,4.0,5.0,3.0,18.8,13.0,17.0,7.0,20.0,27.0,0.0,751.0,21.0,89.0,21.0,32.3,36.0,55.4,382.0,14.0,79.0,61.0,520.0,6000000.0,Sevilla FC
Isco,2223,es ESP,Spain,"MF,FW",Attacking Midfield,30,12,10,799.0,8.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.7,2.1,16.0,37.0,36.0,0.0,0.23,0.23,0.0,0.23,0.05,0.19,0.24,0.05,0.24,4.0,1.0,25.0,0.45,0.11,0.0,0.0,15.6,0.0,0.11,-0.4,-0.4,346.0,417.0,83.0,5315.0,1337.0,192.0,211.0,91.0,109.0,124.0,87.9,27.0,50.0,54.0,1.1,0.3,17.0,45.0,8.0,0.0,371.0,42.0,3.0,5.0,18.0,2.0,11.0,2.0,7.0,0.0,4.0,4.0,32.0,3.6,22.0,5.0,2.0,2.0,1.0,3.0,0.34,2.0,0.0,1.0,0.0,0.0,0.0,15.0,9.0,6.0,5.0,4.0,8.0,57.1,6.0,3.0,10.0,25.0,3.0,0.0,509.0,9.0,20.0,11.0,37.9,9.0,31.0,339.0,1.0,21.0,22.0,387.0,5000000.0,Sevilla FC
Israel Domínguez,2425,es ESP,,FW,,21,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,2.0,2.0,100.0,24.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,2.0,,
Ivan Rakitić,2223,hr CRO,Croatia,MF,Central Midfield,34,31,21,1788.0,19.9,1.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,3.3,1.7,1.9,3.7,42.0,148.0,84.0,0.05,0.15,0.2,0.0,0.15,0.17,0.1,0.26,0.09,0.18,29.0,8.0,27.6,1.46,0.4,0.0,0.0,27.3,5.0,0.06,-2.3,-1.7,997.0,1241.0,80.3,17745.0,4758.0,490.0,558.0,87.8,354.0,411.0,86.1,120.0,203.0,59.1,2.7,1.1,28.0,113.0,23.0,5.0,1121.0,117.0,2.0,33.0,74.0,12.0,38.0,8.0,23.0,0.0,3.0,21.0,66.0,3.32,45.0,14.0,0.0,3.0,2.0,6.0,0.3,3.0,3.0,0.0,0.0,0.0,0.0,37.0,26.0,10.0,18.0,9.0,19.0,47.5,21.0,20.0,27.0,64.0,20.0,0.0,1435.0,28.0,33.0,4.0,36.4,4.0,36.4,853.0,2.0,24.0,13.0,1003.0,4000000.0,Sevilla FC
