Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
David Otorbi,2425,es ESP,,MF,,16,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,2.0,4.0,50.0,27.0,4.0,2.0,3.0,66.7,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,,
Diego López,2223,es ESP,Spain,"FW,MF",Right Winger,20,10,5,447.0,5.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.5,3.5,1.1,4.7,21.0,17.0,46.0,0.6,0.2,0.81,0.6,0.81,0.71,0.22,0.94,0.71,0.94,12.0,8.0,66.7,2.42,1.61,0.25,0.38,10.5,0.0,0.3,-0.5,-0.5,101.0,151.0,66.9,1553.0,496.0,56.0,73.0,76.7,30.0,46.0,65.2,9.0,14.0,64.3,1.0,-0.1,10.0,7.0,11.0,4.0,149.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,4.23,16.0,0.0,0.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,13.3,13.0,9.0,3.0,5.0,5.0,0.0,215.0,4.0,27.0,9.0,47.4,8.0,42.1,135.0,5.0,13.0,6.0,146.0,1500000.0,Valencia CF
Diego López,2324,es ESP,Spain,"MF,FW",Right Winger,21,36,30,2656.0,29.5,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,3.7,3.7,5.4,9.1,75.0,73.0,180.0,0.1,0.2,0.3,0.1,0.3,0.12,0.18,0.31,0.12,0.31,41.0,15.0,36.6,1.39,0.51,0.07,0.2,15.4,0.0,0.09,-0.7,-0.7,512.0,791.0,64.7,7299.0,1914.0,304.0,412.0,73.8,148.0,223.0,66.4,29.0,59.0,49.2,2.4,0.6,39.0,35.0,21.0,7.0,761.0,27.0,4.0,3.0,65.0,17.0,0.0,0.0,0.0,0.0,3.0,42.0,79.0,2.68,65.0,0.0,5.0,3.0,4.0,11.0,0.37,9.0,0.0,1.0,1.0,0.0,0.0,37.0,25.0,14.0,16.0,7.0,13.0,23.2,43.0,22.0,20.0,57.0,12.0,0.0,1094.0,24.0,95.0,28.0,36.8,40.0,52.6,598.0,29.0,64.0,27.0,720.0,14000000.0,Valencia CF
Diego López,2425,es ESP,Spain,"MF,FW",Right Winger,22,38,35,2737.0,30.4,8.0,5.0,13.0,8.0,0.0,0.0,3.0,0.0,6.6,6.6,5.0,11.6,76.0,85.0,219.0,0.26,0.16,0.43,0.26,0.43,0.22,0.17,0.38,0.22,0.38,44.0,14.0,31.8,1.45,0.46,0.18,0.57,15.1,0.0,0.15,1.4,1.4,680.0,943.0,72.1,10541.0,2502.0,373.0,457.0,81.6,251.0,320.0,78.4,37.0,61.0,60.7,4.7,0.0,38.0,43.0,34.0,9.0,904.0,36.0,5.0,3.0,67.0,33.0,0.0,0.0,0.0,0.0,3.0,47.0,69.0,2.27,60.0,1.0,3.0,3.0,0.0,9.0,0.3,7.0,0.0,1.0,0.0,1.0,0.0,31.0,18.0,11.0,16.0,4.0,16.0,34.0,31.0,30.0,16.0,47.0,15.0,0.0,1257.0,11.0,100.0,23.0,29.9,51.0,66.2,715.0,24.0,71.0,27.0,881.0,15000000.0,Valencia CF
Dimitri Foulquier,2223,fr FRA,Guadeloupe,DF,Right-Back,29,30,17,1738.0,19.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.7,1.8,51.0,70.0,84.0,0.0,0.1,0.1,0.0,0.1,0.01,0.09,0.09,0.01,0.09,3.0,0.0,0.0,0.16,0.0,0.0,,13.3,0.0,0.05,-0.2,-0.2,663.0,932.0,71.1,11039.0,4516.0,338.0,381.0,88.7,261.0,361.0,72.3,51.0,120.0,42.5,2.0,0.3,12.0,61.0,21.0,14.0,712.0,217.0,0.0,2.0,86.0,194.0,1.0,0.0,0.0,0.0,3.0,37.0,29.0,1.5,25.0,1.0,0.0,0.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,31.0,19.0,17.0,8.0,6.0,20.0,71.4,8.0,16.0,14.0,45.0,40.0,0.0,1116.0,59.0,20.0,19.0,45.2,22.0,52.4,557.0,7.0,33.0,9.0,591.0,2500000.0,Valencia CF
Dimitri Foulquier,2324,fr FRA,Guadeloupe,"DF,MF",Right-Back,30,33,19,1842.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.8,42.0,72.0,64.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,7.0,1.0,14.3,0.34,0.05,0.0,0.0,16.9,0.0,0.09,-0.6,-0.6,766.0,1042.0,73.5,11858.0,4675.0,394.0,463.0,85.1,308.0,382.0,80.6,42.0,118.0,35.6,0.8,-1.2,14.0,47.0,14.0,6.0,791.0,245.0,1.0,4.0,42.0,223.0,0.0,0.0,0.0,0.0,6.0,43.0,27.0,1.32,21.0,2.0,0.0,1.0,3.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,39.0,22.0,22.0,13.0,4.0,18.0,69.2,8.0,9.0,16.0,55.0,49.0,1.0,1258.0,47.0,18.0,22.0,48.9,16.0,35.6,577.0,6.0,34.0,16.0,659.0,2500000.0,Valencia CF
Dimitri Foulquier,2425,fr FRA,Guadeloupe,DF,Right-Back,31,32,25,2299.0,25.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,1.4,1.8,48.0,97.0,66.0,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.07,0.02,0.07,13.0,2.0,15.4,0.51,0.08,0.0,0.0,21.4,0.0,0.03,-0.4,-0.4,1007.0,1276.0,78.9,15790.0,5913.0,554.0,592.0,93.6,396.0,499.0,79.4,46.0,116.0,39.7,2.0,-0.4,10.0,77.0,15.0,6.0,1000.0,270.0,2.0,4.0,57.0,226.0,0.0,0.0,0.0,0.0,6.0,43.0,36.0,1.41,26.0,4.0,1.0,0.0,2.0,4.0,0.16,3.0,0.0,0.0,1.0,0.0,0.0,48.0,31.0,29.0,13.0,6.0,24.0,66.7,12.0,16.0,16.0,64.0,86.0,1.0,1530.0,64.0,26.0,8.0,24.2,16.0,48.5,749.0,7.0,30.0,16.0,882.0,1500000.0,Valencia CF
Domingos André Ribeiro Almeida,2223,pt POR,,MF,,22,34,29,2539.0,28.2,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,3.4,4.9,74.0,197.0,71.0,0.07,0.14,0.21,0.07,0.21,0.05,0.12,0.17,0.05,0.17,23.0,8.0,34.8,0.82,0.28,0.09,0.25,22.7,3.0,0.06,0.6,0.6,1110.0,1402.0,79.2,18396.0,6030.0,561.0,624.0,89.9,396.0,485.0,81.6,110.0,213.0,51.6,4.0,0.6,43.0,143.0,43.0,13.0,1226.0,164.0,7.0,12.0,127.0,13.0,63.0,22.0,17.0,0.0,12.0,18.0,91.0,3.22,67.0,17.0,1.0,2.0,3.0,5.0,0.18,3.0,2.0,0.0,0.0,0.0,0.0,66.0,42.0,23.0,32.0,11.0,26.0,45.6,31.0,26.0,20.0,86.0,16.0,1.0,1686.0,33.0,24.0,46.0,51.1,31.0,34.4,1049.0,3.0,42.0,49.0,1114.0,,
Domingos André Ribeiro Almeida,2324,pt POR,,"FW,MF",,23,18,12,965.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,1.8,24.0,50.0,33.0,0.19,0.09,0.28,0.19,0.28,0.05,0.11,0.17,0.05,0.17,10.0,4.0,40.0,0.93,0.37,0.2,0.5,19.3,0.0,0.06,1.4,1.4,315.0,399.0,78.9,4701.0,1257.0,183.0,202.0,90.6,99.0,124.0,79.8,23.0,40.0,57.5,0.9,-0.2,13.0,29.0,10.0,0.0,375.0,24.0,0.0,4.0,18.0,2.0,7.0,0.0,5.0,0.0,0.0,18.0,29.0,2.71,18.0,3.0,3.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,9.0,12.0,4.0,9.0,47.4,10.0,12.0,6.0,31.0,5.0,0.0,514.0,12.0,16.0,13.0,44.8,12.0,41.4,292.0,6.0,20.0,17.0,367.0,,
Domingos André Ribeiro Almeida,2425,pt POR,,"MF,FW",,24,34,24,1977.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,3.2,4.4,45.0,142.0,77.0,0.0,0.18,0.18,0.0,0.18,0.05,0.14,0.2,0.05,0.2,18.0,5.0,27.8,0.82,0.23,0.0,0.0,24.1,2.0,0.07,-1.2,-1.2,798.0,947.0,84.3,13067.0,3738.0,415.0,444.0,93.5,277.0,318.0,87.1,77.0,123.0,62.6,4.9,0.8,43.0,96.0,24.0,5.0,854.0,85.0,7.0,7.0,67.0,10.0,34.0,8.0,18.0,0.0,8.0,17.0,86.0,3.92,54.0,17.0,1.0,9.0,2.0,6.0,0.27,5.0,1.0,0.0,0.0,0.0,0.0,48.0,32.0,18.0,21.0,9.0,14.0,35.9,25.0,18.0,8.0,56.0,14.0,1.0,1162.0,15.0,43.0,22.0,40.7,22.0,40.7,676.0,11.0,37.0,38.0,836.0,,
Edinson Cavani,2223,uy URU,Uruguay,FW,Centre-Forward,35,25,20,1449.0,16.1,5.0,2.0,7.0,3.0,2.0,3.0,6.0,0.0,6.0,3.6,1.7,5.3,8.0,20.0,53.0,0.31,0.12,0.43,0.19,0.31,0.37,0.11,0.48,0.22,0.33,31.0,8.0,25.8,1.93,0.5,0.1,0.38,14.7,3.0,0.12,-1.0,-0.6,263.0,354.0,74.3,4029.0,556.0,161.0,203.0,79.3,73.0,94.0,77.7,22.0,27.0,81.5,1.1,0.3,12.0,14.0,4.0,0.0,325.0,26.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,24.0,1.49,19.0,1.0,0.0,0.0,0.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,3.0,1.0,3.0,20.0,12.0,7.0,2.0,9.0,11.0,0.0,476.0,13.0,54.0,4.0,40.0,5.0,50.0,230.0,3.0,30.0,9.0,356.0,3000000.0,Valencia CF
Emilio Bernard,2223,es ESP,Spain,GK,Goalkeeper,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,Valencia CF
Enzo Barrenechea,2425,ar ARG,,MF,,23,30,26,2191.0,24.3,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,0.9,2.3,21.0,126.0,16.0,0.04,0.08,0.12,0.04,0.12,0.05,0.04,0.09,0.05,0.09,16.0,3.0,18.8,0.66,0.12,0.06,0.33,18.5,0.0,0.08,-0.3,-0.3,1170.0,1352.0,86.5,20141.0,5421.0,554.0,607.0,91.3,490.0,541.0,90.6,105.0,153.0,68.6,1.1,1.1,15.0,143.0,7.0,0.0,1292.0,55.0,3.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,44.0,1.81,35.0,1.0,0.0,3.0,4.0,8.0,0.33,5.0,1.0,0.0,0.0,1.0,1.0,57.0,30.0,22.0,29.0,6.0,32.0,69.6,14.0,22.0,28.0,85.0,48.0,1.0,1601.0,68.0,14.0,11.0,35.5,15.0,48.4,762.0,0.0,23.0,18.0,1068.0,,
Eray Cömert,2223,ch SUI,Switzerland,DF,Centre-Back,24,23,19,1672.0,18.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.5,0.5,0.1,0.6,6.0,54.0,1.0,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,10.0,6.0,60.0,0.54,0.32,0.1,0.17,18.2,0.0,0.05,0.5,0.5,815.0,945.0,86.2,17301.0,5980.0,208.0,234.0,88.9,484.0,514.0,94.2,113.0,170.0,66.5,0.2,-0.1,3.0,48.0,2.0,0.0,890.0,53.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,0.65,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,24.0,10.0,1.0,17.0,51.5,16.0,15.0,29.0,64.0,76.0,1.0,1129.0,162.0,10.0,2.0,100.0,0.0,0.0,680.0,1.0,1.0,0.0,691.0,3500000.0,Valencia CF
